audio_metadata_tag_entity_overrides_tables	0
metadata_tag	entity_type	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Aranessa_Scream		Campaign_Individual_Vocalisation_Aranessa_Scream	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Play_Battle_Individual_Vocalisation_FA_Female_Scream		Campaign_Individual_Vocalisation_FA_Female_Scream	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Scream		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Scream	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Khalida_Matched_Scream		Campaign_Individual_Vocalisation_Khalida_Scream	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Human_Female_Matched_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Aranessa_Melee_Swing		Campaign_Individual_Vocalisation_Aranessa_Melee_Swing	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Play_Battle_Individual_Vocalisation_FA_Female_Melee_Swing		Campaign_Individual_Vocalisation_FA_Female_Melee_Swing	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Melee_Swing	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Khalida_Melee_Swing		Campaign_Individual_Vocalisation_Khalida_Melee_Swing	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_human_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Human_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Human_Female_Melee_Swing	
wh_vampire_female	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Aranessa_Pain		Campaign_Individual_Vocalisation_Aranessa_Pain	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Pain	Play_Battle_Individual_Vocalisation_FA_Female_Pain		Campaign_Individual_Vocalisation_FA_Female_Pain	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Pain		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Pain	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Khalida_Pain		Campaign_Individual_Vocalisation_Khalida_Pain	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_human_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Human_Female_Pain		Campaign_Individual_Vocalisation_Human_Female_Pain	
wh_vampire_female	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Aranessa_Melee_Swing		Campaign_Individual_Vocalisation_Aranessa_Push_Pull	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Pull_Push	Play_Battle_Individual_Vocalisation_FA_Female_Push_Pull		Campaign_Individual_Vocalisation_FA_Female_Push_Pull	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Push_Pull	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Khalida_Push_Pull		Campaign_Individual_Vocalisation_Khalida_Push_Pull	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Push_Pull	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Push_Pull	
wh_human_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Human_Female_Push_Pull		Campaign_Individual_Vocalisation_Human_Female_Push_Pull	
wh_vampire_female	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_Female_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Female_Push_Pull	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_Female_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Female_Push_Pull	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_Female_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Female_Push_Pull	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Aranessa_Roar		Campaign_Individual_Vocalisation_Aranessa_Roar	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Roar	Play_Battle_Individual_Vocalisation_FA_Female_Roar		Campaign_Individual_Vocalisation_FA_Female_Roar	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Roar		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Roar	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Khalida_Roar		Campaign_Individual_Vocalisation_Khalida_Roar	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Roar		Campaign_Individual_Vocalisation_Elf_Female_Roar	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_Roar	
wh_human_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Human_Female_Roar_LH		Campaign_Individual_Vocalisation_Elf_Female_Roar	
wh_vampire_female	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Aranessa_Scream		Campaign_Individual_Vocalisation_Aranessa_Scream	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Scream	Play_Battle_Individual_Vocalisation_FA_Female_Scream		Campaign_Individual_Vocalisation_FA_Female_Scream	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Scream		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Scream	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Khalida_Scream		Campaign_Individual_Vocalisation_Khalida_Scream	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Human_Female_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_dlc11_cst_Fleet_Ad_male_LORD	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_FA_Male_Death		Campaign_Individual_Vocalisation_FA_Male_Death	
wh2_dlc11_cst_Gunnery_Wight_LH	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Gunnery_Wight_Death		Campaign_Individual_Vocalisation_Gunnery_Wight_Death	
wh2_dlc11_cst_Harkon_LORD	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Luthor_Harkon_Death		Campaign_Individual_Vocalisation_Luthor_Harkon_Death	
wh2_dlc11_cst_Noctilus_LORD	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Noctilus_Death		Campaign_Individual_Vocalisation_Noctilus_Death	
wh2_dlc11_cst_damned_knight	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Damned_Knights_Death		Campaign_Individual_Vocalisation_Damned_Knights_Death	
wh2_dlc11_cst_damned_knight_LH	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Damned_Knights_Death		Campaign_Individual_Vocalisation_Damned_Knights_Death	
wh2_dlc11_cst_depth_guard	Vocalisation_Humanoid_Male_Death	Battle_Individual_Vocalisation_Depth_Guard_Death			
