effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_number_bst_battering_ram	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_number_bst_siege_tower	force_to_force_own	2	start_turn_completed
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_unlock_bst_battering_ram	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_unlock_bst_siege_tower	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_gluttony	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc03_bundle_gluttony	wh_main_effect_religion_conversion_chaos	faction_to_character_own	-2	start_turn_completed
wh_dlc03_bundle_greenskin_help	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-25	start_turn_completed
wh_dlc03_bundle_greenskin_help	wh_main_effect_public_order_events	faction_to_province_own_unseen	5	start_turn_completed
wh_dlc03_bundle_horde_raze	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	8	start_turn_completed
wh_dlc03_bundle_horde_raze	wh_main_effect_religion_conversion_chaos_events	force_to_region_any	100	start_turn_completed
wh_dlc03_bundle_jabberslythe_battle	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own_unseen	-3	start_turn_completed
wh_dlc03_bundle_jabberslythe_battle	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	3	start_turn_completed
wh_dlc03_bundle_moon_1	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	7	start_turn_completed
wh_dlc03_bundle_moon_2	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	6	start_turn_completed
wh_dlc03_bundle_moon_3	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	5	start_turn_completed
wh_dlc03_bundle_moon_4	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	4	start_turn_completed
wh_dlc03_bundle_moon_5	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	3	start_turn_completed
wh_dlc03_bundle_moon_6	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	2	start_turn_completed
wh_dlc03_bundle_moon_7	wh_dlc03_dummy_effect_turns_before_full_moon	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc03_bundle_moon_event_full_moon_fail	wh_main_effect_religion_conversion_chaos	faction_to_character_own	1	start_turn_completed
wh_dlc03_bundle_moon_event_full_moon_success	wh_main_effect_religion_conversion_chaos	faction_to_character_own	5	start_turn_completed
wh_dlc03_bundle_moon_event_lunar_eclipse	wh_main_effect_religion_conversion_chaos	faction_to_character_own	10	start_turn_completed
wh_dlc03_bundle_moon_event_solar_eclipse	wh_main_effect_religion_conversion_chaos	faction_to_character_own	15	start_turn_completed
wh_dlc03_bundle_morale_low_bloodlust	wh_main_effect_force_unit_stat_morale	force_to_force_own	-1	start_turn_completed
wh_dlc03_bundle_morale_very_low_bloodlust	wh_main_effect_force_unit_stat_morale	force_to_force_own	-2	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_high	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_high	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	33	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_low	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own	4	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_low	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	33	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_medium	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own	7	start_turn_completed
wh_dlc03_bundle_prep_moon_bestial_rage_medium	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	33	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_high	wh_dlc03_effect_replenishment_removed	faction_to_character_own_unseen	-999	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_high	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_low	wh_dlc03_effect_replenishment_removed	faction_to_character_own_unseen	-999	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_low	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	6	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_medium	wh_dlc03_effect_replenishment_removed	faction_to_character_own_unseen	-999	start_turn_completed
wh_dlc03_bundle_prep_moon_growth_medium	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	8	start_turn_completed
wh_dlc03_bundle_prep_moon_movement_high	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	50	end_turn_completed
wh_dlc03_bundle_prep_moon_movement_high	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	faction_to_army_own	4	start_turn_completed
wh_dlc03_bundle_prep_moon_movement_low	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	50	end_turn_completed
wh_dlc03_bundle_prep_moon_movement_low	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	faction_to_army_own	4	start_turn_completed
wh_dlc03_bundle_prep_moon_movement_medium	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	50	end_turn_completed
wh_dlc03_bundle_prep_moon_movement_medium	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	faction_to_army_own	4	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_high	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-90	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_high	wh_main_effect_force_unit_stat_melee_defence	faction_to_force_own	-25	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_low	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-25	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_low	wh_main_effect_force_unit_stat_melee_defence	faction_to_force_own	-25	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_medium	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-50	start_turn_completed
wh_dlc03_bundle_prep_moon_recruit_cost_medium	wh_main_effect_force_unit_stat_melee_defence	faction_to_force_own	-25	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_high	wh_dlc03_effect_replenishment_full	faction_to_character_own_unseen	999	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_high	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-20	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_high	wh_main_ignore_replenishment_cap	faction_to_faction_own_unseen	100	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_low	wh_main_effect_force_all_campaign_replenishment_rate_horde	faction_to_character_own_unseen	10	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_low	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-20	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_medium	wh_main_effect_force_all_campaign_replenishment_rate_horde	faction_to_character_own_unseen	50	start_turn_completed
wh_dlc03_bundle_prep_moon_replenishment_medium	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-20	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_high	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	6	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_high	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	100	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_low	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	2	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_low	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	100	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_medium	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	4	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_exp_medium	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	100	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_high	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	-50	end_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_high	wh_main_effect_force_army_battle_infantry_melee_damage	faction_to_force_own	15	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_high	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	50	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_low	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	-50	end_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_low	wh_main_effect_force_army_battle_infantry_melee_damage	faction_to_force_own	5	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_low	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_medium	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	-50	end_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_medium	wh_main_effect_force_army_battle_infantry_melee_damage	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_prep_moon_unit_stats_medium	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	25	start_turn_completed
wh_dlc03_bundle_removed_horns	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc03_bundle_sacrificed_warriors	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-4	start_turn_completed
wh_dlc03_bundle_sacrificed_warriors	wh_main_effect_religion_conversion_chaos	faction_to_character_own	5	start_turn_completed
wh_dlc03_bundle_shamans_magic	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_stance_army_default_beastmen	wh_dlc03_effect_stance_ambush_chance_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc03_bundle_stance_army_laying_siege_bst	wh_dlc03_effect_bloodlust_modifier_siege_stance	force_to_force_own	2	start_turn_completed
wh_dlc03_bundle_stance_army_laying_siege_bst	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_dlc03_effect_bloodlust_modifier_raid_stance	force_to_force_own	2	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5	start_turn_completed
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_dlc03_effect_bloodlust_modifier_fortify_stance	force_to_force_own	-1	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_dlc03_effect_force_army_campaign_stance_encampment_hidden_dummy	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_dlc03_effect_stance_ambush_removal_hidden	force_to_force_own	-999	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_dlc03_effect_stealth_bonus_hidden	force_to_general_own	-100	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10	start_turn_completed
wh_dlc03_effect_story_progress	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	3	start_turn_completed
wh_dlc03_effect_story_progress	wh_main_effect_religion_conversion_chaos	faction_to_character_own	2	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_bloodlust_modifier_animosity	faction_to_force_own	-1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_force_newhorde_building_beastmen	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_enable_bst_battering_ram	faction_to_force_own	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_enable_bst_siege_tower	faction_to_force_own	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_number_bst_battering_ram	faction_to_force_own	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_number_bst_siege_tower	faction_to_force_own	2	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_unlock_bst_battering_ram	faction_to_force_own	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_siege_engine_unlock_bst_siege_tower	faction_to_force_own	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_effect_technology_research_points_hidden	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_dlc03_faction_diplomacy_penalty_chaos	faction_to_faction_own_unseen	30	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	10	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100	start_turn_completed
wh_dlc03_faction_trait_beastmen	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10	start_turn_completed
wh_dlc03_lord_trait_beastmen_khazrak	wh_dlc03_effect_charge_bonus_bestigors	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc03_lord_trait_beastmen_khazrak	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	40	start_turn_completed
wh_dlc03_lord_trait_beastmen_khazrak	wh_main_effect_force_unit_stat_morale_versus_men	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc03_lord_trait_bst_malagor	wh_dlc03_effect_agent_cap_increase_wizard_beastmen	faction_to_faction_own_unseen	2	start_turn_completed
wh_dlc03_lord_trait_bst_malagor	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10	start_turn_completed
wh_dlc03_lord_trait_bst_malagor	wh_main_effect_hordebuilding_growth_characters	faction_to_force_own	2	start_turn_completed
wh_dlc03_lord_trait_bst_malagor	wh_main_faction_diplomacy_bonus_beastmen	faction_to_faction_own_unseen	30	start_turn_completed
wh_dlc03_lord_trait_bst_morghur	wh_dlc03_effect_building_upkeep_reduction_minotaurs	faction_to_force_own_unseen	30	start_turn_completed
wh_dlc03_lord_trait_bst_morghur	wh_main_effect_building_upkeep_reduction_chaos_spawn	faction_to_force_own_unseen	-30	start_turn_completed
wh_dlc03_lord_trait_bst_morghur	wh_main_effect_religion_conversion_chaos	faction_to_character_own	3	start_turn_completed
wh_dlc03_low_morale_attrition_immunity	wh_dlc03_low_morale_attrition_immunity	faction_to_force_own_unseen	1	start_turn_completed
wh_dlc03_mini_chapter_1_bonus_payload	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	50	start_turn_completed
wh_dlc03_mini_chapter_1_payload	wh_dlc03_faction_diplomacy_penalty_beastmen	faction_to_faction_own_unseen	60	start_turn_completed
wh_dlc03_mini_chapter_2_bonus_payload	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	75	start_turn_completed
wh_dlc03_mini_chapter_2_payload	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	25	start_turn_completed
wh_dlc03_mini_chapter_3_bonus_payload	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	100	start_turn_completed
wh_dlc03_mini_chapter_3_payload	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-15	start_turn_completed
