cdir_events_dilemma_option_junctions_tables	2
dilemma_key	id	option_key	value
wh2_main_lzd_seal_or_strike	943175095	VAR_CHANCE	10
wh_dlc07_brt_confederation_carcassonne	945309912	VAR_CHANCE	100
wh2_dlc11_dilemma_neo_encounter_at_sea_3_a	945357414	VAR_FOLLOWUP_CHANCE	100
wh_dlc08_nor_avalanche	946046778	VAR_CHANCE	2
wh2_main_dilemma_loyalty_skv_pestilential_proposition_2_a	947472826	GEN_TARGET_PARENT	
wh2_dlc11_th_puzzle_2_9	948332454	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	949546053	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_stitch_up_1	950757973	VAR_CHANCE	100
wh_dlc08_nor_eager_for_blood	951418111	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc08_nor_shrine_or_shine	952842708	CND_FACTION	wh_dlc08_nor_norsca
wh2_main_lzd_a_tainted_bounty	953592155	CND_ROUNDS_UNTIL_NEXT	20
wh2_dlc11_dilemma_neo_encounter_at_sea_2_b	955049027	VAR_FOLLOWUP_CHANCE	100
wh2_dlc08_confederate_wh_main_nor_sarl	958034373	GEN_CND_FACTION	wh_main_nor_sarl
wh2_main_dilemma_loyalty_positive_skv_item_of_power	958096080	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_a_tribute	958439518	VAR_CHANCE	100
wh_dlc08_nor_monster_hunt_3_dilemma_reward	959103754	VAR_FOLLOWUP_CHANCE	100
wh_dlc08_nor_avalanche	959597551	CND_FACTION	wh_dlc08_nor_norsca
wh2_dlc10_sword_of_khaine_lv1	960238982	VAR_FOLLOWUP_CHANCE	100
wh_dlc08_qb_nor_monster_hunt_2_stage_2	960860321	GEN_TARGET_NONE	 
wh2_main_lzd_a_deadly_price	961278684	CND_FIRST_ROUND	12
wh2_dlc11_th_puzzle_3_1	962244490	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	962415529	CND_DILEMMA_CHOSEN_FIRST	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1
wh2_main_dilemma_loyalty_positive_def_the_audience	964422677	CND_CULTURE	wh2_main_def_dark_elves
wh_dlc08_nor_hidden_fissure	964454680	CND_CAN_RECRUIT_UNIT	wh_main_nor_mon_chaos_trolls
wh_dlc08_nor_monster_hunt_0_dilemma_reward	965214323	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_dilemma_neo_encounter_at_sea_3_b	967713905	GEN_TARGET_NONE	
wh2_main_lzd_out_or_in	968244187	VAR_CHANCE	10
wh2_dlc11_th_puzzle_1_8	968281269	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	972622559	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_you_can_dance	975024855	VAR_CHANCE	5
wh2_dlc11_cst_dilemma_supplies_adrift	975485684	CND_FIRST_ROUND	12
wh2_dlc11_cst_dilemma_shipping_ledger	979325367	CND_HAS_ARMY	
wh2_dlc11_dilemma_neo_encounter_at_sea_3_a	980303173	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	984939415	VAR_CHANCE	100
wh2_dlc11_th_puzzle_2_3	987824275	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_clawback_provision	989798990	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_the_dagger	990608690	CND_CULTURE	wh2_main_def_dark_elves
wh2_dlc11_th_puzzle_3_4	99229813	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_rebel_army	992913361	GEN_CND_HUMAN	
wh_dlc08_nor_monster_hunt_6_dilemma_reward	993169888	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_2_a	997052658	GEN_TARGET_NONE	
wh2_main_hef_intrigue_favour_of_the_phoenix	997064666	CND_FACTION	wh2_main_hef_avelorn
wh2_main_dilemma_loyalty_positive_skv_mine_mine	997430998	CND_ROUNDS_UNTIL_NEXT	10
wh2_dlc10_monster_hunt_10_stage_2	998799619	VAR_FOLLOWUP_CHANCE	100
