building_level_armed_citizenry_junctions_tables	1
wh_main_special_settlement_altdorf_5_emp	42390	wh_main_emp_cav_reiksguard
wh_main_special_settlement_altdorf_5_emp	42400	wh_main_emp_cav_demigryph_knights_0
wh_main_special_settlement_black_crag_5_grn	424006610	wh_main_grn_cha_goblin_big_boss_0
wh_main_special_settlement_altdorf_5_emp	42404	wh_main_emp_cav_demigryph_knights_0
wh_main_special_settlement_altdorf_5_emp	42412	wh_main_emp_art_mortar
wh_main_special_settlement_altdorf_5_emp	42414	wh_main_emp_art_mortar
wh_main_special_settlement_altdorf_5_emp	42420	wh_main_emp_veh_steam_tank
wh2_main_special_settlement_skavenblight_other_1	424273759	wh2_dlc09_tmb_inf_skeleton_spearmen_0
wh2_main_special_settlement_altdorf_cst_1	424467467	wh2_dlc11_cst_cav_deck_droppers_0
wh2_main_special_settlement_colony_major_other_4	424551154	wh_main_emp_inf_spearmen_1
wh2_main_rogue_outpostnorsca_major_2	424577473	wh_dlc04_emp_cav_knights_blazing_sun_0
wh2_main_special_settlement_the_awakening_dwf_3	424864331	wh_main_dwf_inf_quarrellers_0
wh_main_vmp_outpostnorsca_minor_3_coast	42491762	wh_main_vmp_inf_crypt_ghouls
wh_main_nor_settlement_minor_3	425106895	wh_dlc08_nor_inf_marauder_champions_0
wh2_main_special_settlement_the_awakening_hef_3	42528620	wh2_main_hef_inf_swordmasters_of_hoeth_0
wh2_main_special_settlement_colony_major_hef_2	42532018	wh2_main_hef_inf_spearmen_0
wh2_main_special_settlement_lahmia_grn_5	425472547	wh_main_grn_inf_night_goblin_archers
wh2_main_special_settlement_hellpit_other_5	425510331	wh_main_emp_inf_halberdiers
wh2_main_special_settlement_the_awakening_hef_2	425519030	wh2_main_hef_inf_archers_1
wh2_main_special_settlement_colony_major_other_4	42552512	wh_main_dwf_inf_longbeards_1
wh2_main_special_settlement_khemri_norsca_5	425564792	wh_main_nor_inf_chaos_marauders_1
wh2_main_rogue_outpostnorsca_major_coast_1	425580252	wh2_main_skv_inf_gutter_runner_slingers_1
wh2_main_special_settlement_colony_major_other_3	425914464	wh2_main_def_cav_dark_riders_1
wh2_main_special_settlement_the_awakening_skv_4	425928301	wh2_main_skv_inf_death_runners_0
wh2_dlc11_vampirecoast_settlement_major_2	425967428	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
wh2_main_special_settlement_athel_loren_vmp_3	425987476	wh_main_vmp_inf_crypt_ghouls
wh2_main_special_settlement_altdorf_grn_2	425995373	wh_main_grn_inf_goblin_archers
wh2_dlc09_special_settlement_pyramid_of_nagash_lzd_5	426481402	wh2_main_lzd_inf_temple_guards
wh2_main_special_settlement_gaean_vale_def_3	426668851	wh2_main_def_cha_death_hag_0
wh2_main_rogue_settlement_minor_2	426692362	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_settlement_major_3	42669343	wh_dlc05_wef_inf_wardancers_1
wh_main_dwf_outpostnorsca_major_5_coast	426698113	wh_main_dwf_inf_ironbreakers
wh_main_dwf_outpostnorsca_major_3	426770465	wh_main_dwf_inf_longbeards
wh2_main_rogue_settlement_minor_2	427005319	wh_main_brt_cav_mounted_yeomen_1
wh_dlc05_wef_settlement_major_main_5	42785956	wh_dlc05_wef_cha_waystalker_0
wh2_main_special_settlement_colony_major_other_1	428062102	wh2_main_skv_inf_night_runners_0
wh2_main_special_settlement_colony_major_other_1	428229388	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
wh2_main_special_settlement_gaean_vale_skv_2	428231321	wh2_main_skv_inf_clanrats_1
wh_main_grn_outpostnorsca_minor_2_coast_skarsnik	428329453	wh_main_grn_inf_goblin_archers
wh2_dlc09_special_settlement_lahmia_tmb_2	428483265	wh2_dlc09_tmb_inf_tomb_guard_0
wh2_main_rogue_outpostnorsca_major_coast_2	428507710	wh_main_emp_art_great_cannon
wh2_dlc09_special_settlement_black_crag_tmb_1	428525661	wh2_dlc09_tmb_inf_skeleton_archers_0
wh_main_special_settlement_miragliano_1_teb	42858	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_sartosa_hef_5	428588669	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_settlement_sartosa_cst_1	428620059	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
wh_main_special_settlement_miragliano_1_teb	42864	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_1_teb	42874	wh_main_emp_inf_spearmen_0
wh_main_special_settlement_miragliano_1_teb	42878	wh_main_emp_inf_spearmen_0
wh_main_special_settlement_miragliano_1_teb	42881	wh_main_emp_inf_spearmen_0
wh2_main_rogue_outpostnorsca_minor_coast_1	428853065	wh_dlc05_wef_inf_glade_guard_1
wh_main_special_settlement_miragliano_1_teb	42891	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_1_teb	42893	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_colony_major_other_3	428940893	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_1_teb	42896	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_1_teb	42901	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_1_teb	42906	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_1_teb	42909	wh_main_emp_art_mortar
wh2_main_special_settlement_athel_loren_rogue_1	429091735	wh_main_grn_cav_goblin_wolf_riders_1
wh_main_special_settlement_miragliano_2_teb	42919	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_2_teb	42925	wh_main_emp_inf_swordsmen
wh_main_nor_settlement_minor_3_coast	429265152	wh_dlc08_nor_inf_marauder_spearman_0
wh2_main_rogue_outpostnorsca_minor_3	429343622	wh_dlc06_grn_cav_squig_hoppers_0
wh_main_special_settlement_miragliano_2_teb	42935	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_2_teb	42936	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_miragliano_2_teb	42940	wh_main_emp_inf_spearmen_1
wh2_main_special_settlement_gaean_vale_dwf_1	429457176	wh_main_dwf_inf_quarrellers_0
wh2_main_special_settlement_athel_loren_vmp_4	42945835	wh_main_vmp_mon_fell_bats
wh_main_special_settlement_miragliano_2_teb	42950	wh_main_emp_inf_spearmen_1
wh_main_grn_outpostnorsca_major_4_wurrzag	429523408	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_everqueen_court_wef	429573736	wh_dlc05_wef_cav_sisters_thorn_0
wh_main_special_settlement_miragliano_2_teb	42959	wh_main_emp_inf_crossbowmen
wh_main_grn_outpostnorsca_major_4_skarsnik	429595989	wh_main_grn_inf_night_goblins
wh_main_special_settlement_miragliano_2_teb	42969	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_2_teb	42979	wh_main_emp_inf_crossbowmen
wh_main_grn_outpostnorsca_major_1_coast_skarsnik	429803083	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_miragliano_2_teb	42986	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_2_teb	42995	wh_main_emp_inf_handgunners
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_5	429953700	wh2_dlc09_tmb_art_screaming_skull_catapult_0
wh_main_special_settlement_miragliano_2_teb	43003	wh_main_emp_art_mortar
wh_main_special_settlement_miragliano_2_teb	43005	wh_main_emp_art_mortar
wh2_main_special_settlement_sartosa_norsca_1	430057556	wh_main_nor_inf_chaos_marauders_0
wh_main_special_settlement_miragliano_3_teb	43023	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_3_teb	43026	wh_main_emp_inf_halberdiers
wh2_main_special_settlement_pyramid_of_nagash_cst_3	430260249	wh2_dlc11_cst_cha_gunnery_wight_0
wh_main_special_settlement_miragliano_3_teb	43027	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_3_teb	43028	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_3_teb	43035	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_miragliano_3_teb	43037	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_miragliano_3_teb	43046	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_3_teb	43048	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_3_teb	43049	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_3_teb	43054	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_3_teb	43057	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_3_teb	43059	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_3_teb	43066	wh_main_emp_art_mortar
wh2_main_special_settlement_itza_skv_5	43072245	wh2_main_skv_inf_plague_monk_censer_bearer
wh_main_special_settlement_miragliano_3_teb	43073	wh_main_emp_art_mortar
wh_main_special_settlement_miragliano_3_teb	43083	wh_main_emp_art_great_cannon
wh_main_special_settlement_miragliano_4_teb	43088	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_4_teb	43092	wh_main_emp_inf_halberdiers
wh2_main_special_settlement_gaean_vale_lzd_2	430929514	wh2_main_lzd_inf_skink_cohort_0
wh2_main_special_settlement_colony_major_other_4	430937768	wh_main_nor_inf_chaos_marauders_0
wh_main_special_settlement_miragliano_4_teb	43100	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_4_teb	43109	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_4_teb	43113	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_4_teb	43114	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_miragliano_4_teb	43115	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_black_crag_1_norsca	431214031	wh_main_nor_inf_chaos_marauders_0
wh_main_special_settlement_miragliano_4_teb	43122	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_4_teb	43124	wh_main_emp_inf_crossbowmen
wh2_dlc09_tmb_settlement_major_coast_4	431278045	wh2_dlc09_tmb_cha_tomb_prince_0
wh_main_special_settlement_miragliano_4_teb	43133	wh_main_emp_inf_handgunners
wh2_main_rogue_settlement_major_2	431376265	wh_dlc04_vmp_veh_corpse_cart_0
wh_main_special_settlement_miragliano_4_teb	43142	wh_main_emp_inf_handgunners
wh2_main_special_settlement_khemri_def_2	431515903	wh2_main_def_inf_dreadspears_0
wh_main_special_settlement_miragliano_4_teb	43152	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_4_teb	43153	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_4_teb	43157	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_4_teb	43160	wh_main_emp_art_mortar
wh_main_special_settlement_miragliano_4_teb	43170	wh_main_emp_art_mortar
wh_main_grn_outpostnorsca_minor_3_skarsnik	431709671	wh_main_grn_inf_goblin_archers
wh_main_special_settlement_miragliano_4_teb	43180	wh_main_emp_art_great_cannon
wh_main_special_settlement_miragliano_5_teb	43183	wh_main_emp_inf_halberdiers
wh2_dlc09_special_settlement_couronne_tmb_2	431840808	wh2_dlc09_tmb_inf_skeleton_spearmen_0
wh2_main_rogue_settlement_major_coast_1	431885123	wh_main_emp_cav_outriders_1
wh_main_special_settlement_miragliano_5_teb	43189	wh_main_emp_inf_halberdiers
wh2_main_special_settlement_altdorf_cst_5	431908601	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
wh2_main_rogue_outpostnorsca_major_coast_3	431945936	wh2_main_def_cav_cold_one_knights_0
wh_main_special_settlement_miragliano_5_teb	43195	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_5_teb	43201	wh_main_emp_inf_halberdiers
wh_main_special_settlement_miragliano_5_teb	43208	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_5_teb	43212	wh_main_emp_inf_swordsmen
wh_main_special_settlement_miragliano_5_teb	43217	wh_main_emp_inf_spearmen_1
wh2_main_special_fortress_gate_unicorn_untainted_4	432208194	wh2_dlc09_tmb_inf_tomb_guard_0
wh_main_special_settlement_miragliano_5_teb	43221	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_miragliano_5_teb	43224	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_5_teb	43233	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_miragliano_5_teb	43235	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_5_teb	43240	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_5_teb	43243	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_5_teb	43244	wh_main_emp_inf_handgunners
wh_main_special_settlement_miragliano_5_teb	43248	wh_main_emp_inf_handgunners
wh2_main_special_settlement_hexoatl_hef_4	432547385	wh2_main_hef_inf_lothern_sea_guard_1
wh_main_special_settlement_miragliano_5_teb	43255	wh_main_emp_art_mortar
wh_main_special_settlement_miragliano_5_teb	43257	wh_main_emp_art_mortar
wh_main_special_settlement_miragliano_5_teb	43265	wh_main_emp_art_mortar
wh2_main_special_settlement_lahmia_grn_2	43267268	wh_main_grn_inf_orc_arrer_boyz
wh_main_special_settlement_miragliano_5_teb	43280	wh_main_emp_art_great_cannon
wh_main_special_settlement_kislev_1_ksl	43290	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_1_ksl	43291	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_1_ksl	43299	wh_main_emp_inf_swordsmen
wh_main_brt_outpostnorsca_major_2	43301496	wh_main_brt_inf_peasant_bowmen
wh_main_special_settlement_kislev_1_ksl	43303	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_1_ksl	43306	wh_main_emp_inf_swordsmen
wh2_dlc09_special_settlement_hexoatl_tmb_3	433133547	wh2_dlc09_tmb_inf_skeleton_archers_0
wh_main_special_settlement_kislev_1_ksl	43315	wh_main_emp_inf_swordsmen
wh_main_emp_outpostnorsca_major_1	43316851	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_1_ksl	43323	wh_main_emp_inf_crossbowmen
wh2_main_rogue_outpostnorsca_major_3	433290734	wh_dlc05_wef_inf_glade_guard_2
wh_main_special_settlement_kislev_1_ksl	43330	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_1_ksl	43339	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_1_ksl	43349	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_hellpit_other_2	433518589	wh_main_grn_inf_orc_arrer_boyz
wh_main_special_settlement_kislev_1_ksl	43352	wh_main_emp_cav_outriders_0
wh2_main_rogue_outpostnorsca_major_coast_3	433578243	wh2_main_hef_inf_spearmen_0
wh2_dlc09_special_settlement_pyramid_of_nagash_grn_5	433579581	wh_main_grn_inf_night_goblin_fanatics
wh_main_special_settlement_kislev_1_ksl	43362	wh_main_emp_cav_outriders_0
wh_main_special_settlement_kislev_2_ksl	43366	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_2_ksl	43367	wh_main_emp_inf_greatswords
wh2_main_special_settlement_gaean_vale_lzd_4	433702704	wh2_main_lzd_inf_skink_cohort_1
wh_main_special_settlement_kislev_2_ksl	43376	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_2_ksl	43377	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_2_ksl	43381	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_2_ksl	43383	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_2_ksl	43384	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_2_ksl	43389	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_2_ksl	43396	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_2_ksl	43400	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_itza_cst_3	434052176	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
wh2_dlc09_special_settlement_pyramid_of_nagash_brt_4	434060205	wh_main_brt_inf_peasant_bowmen
wh_main_special_settlement_kislev_2_ksl	43407	wh_main_emp_inf_crossbowmen
wh2_main_rogue_outpostnorsca_minor_2	434134936	wh2_main_hef_inf_spearmen_0
wh_main_special_settlement_kislev_2_ksl	43415	wh_main_emp_cav_outriders_0
wh2_main_special_settlement_the_awakening_wef_4	434166401	wh_dlc05_wef_cha_waystalker_0
wh_main_special_settlement_kislev_2_ksl	43417	wh_main_emp_cav_outriders_0
wh_main_special_settlement_kislev_2_ksl	43418	wh_main_emp_cav_outriders_0
wh2_main_special_fortress_gate_unicorn_cst_1	434236106	wh2_dlc11_cst_mon_animated_hulks_0
wh_main_special_settlement_kislev_3_ksl	43427	wh_main_emp_inf_greatswords
wh2_main_skv_outpostnorsca_major_3_coast	434304500	wh2_main_skv_inf_skavenslave_slingers_0
wh_main_special_settlement_kislev_3_ksl	43437	wh_main_emp_inf_greatswords
wh2_main_rogue_settlement_major_3	434413864	wh_dlc03_bst_inf_ungor_herd_1
wh_main_special_settlement_kislev_3_ksl	43445	wh_main_emp_inf_greatswords
wh2_main_special_settlement_sartosa_vmp_4	434481322	wh_main_vmp_inf_grave_guard_0
wh_main_special_settlement_kislev_3_ksl	43451	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_3_ksl	43453	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_3_ksl	43462	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_3_ksl	43466	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_3_ksl	43469	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_3_ksl	43476	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_athel_loren_rogue_1	434770585	wh_main_grn_mon_trolls
wh_main_special_settlement_kislev_3_ksl	43485	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_3_ksl	43495	wh_main_emp_inf_handgunners
wh2_main_special_settlement_hellpit_4	434969318	wh2_main_skv_art_plagueclaw_catapult
wh_main_special_settlement_kislev_3_ksl	43502	wh_main_emp_inf_handgunners
wh_main_special_settlement_kislev_3_ksl	43507	wh_main_emp_cav_outriders_0
wh2_main_special_settlement_athel_loren_dwf_2	435071716	wh_main_dwf_inf_quarrellers_0
wh_main_special_settlement_kislev_3_ksl	43517	wh_main_emp_cav_outriders_0
wh2_main_special_settlement_sartosa_cst_1	435179364	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
wh_main_special_settlement_kislev_3_ksl	43523	wh_main_emp_cav_outriders_0
wh_main_special_settlement_kislev_3_ksl	43533	wh_main_emp_art_mortar
wh2_main_special_settlement_colony_major_other_1	435362995	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_4_ksl	43541	wh_main_emp_inf_greatswords
wh2_main_special_settlement_sartosa_wef_2	43544144	wh_dlc05_wef_mon_treekin_0
wh_main_special_settlement_kislev_4_ksl	43549	wh_main_emp_inf_greatswords
wh2_main_rogue_outpostnorsca_minor_coast_3	43550298	wh_dlc06_grn_inf_squig_explosive_0
wh2_main_special_settlement_skavenblight_1	435511479	wh2_main_skv_inf_clanrats_1
wh_main_special_settlement_kislev_4_ksl	43552	wh_main_emp_inf_greatswords
wh2_main_rogue_outpostnorsca_major_coast_2	435546360	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_naggarond_skv_3	435569639	wh2_main_skv_inf_death_runners_0
wh_main_special_settlement_kislev_4_ksl	43558	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_4_ksl	43562	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_4_ksl	43569	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_4_ksl	43576	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_4_ksl	43583	wh_main_emp_inf_crossbowmen
wh_main_grn_outpostnorsca_major_3_coast_skarsnik	435857353	wh_main_grn_inf_night_goblins
wh_main_special_settlement_kislev_4_ksl	43591	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_4_ksl	43594	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_unicorn_cst_5	436021090	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
wh_main_special_settlement_kislev_4_ksl	43603	wh_main_emp_inf_handgunners
wh_main_special_settlement_kislev_4_ksl	43610	wh_main_emp_inf_handgunners
wh_main_special_settlement_kislev_4_ksl	43618	wh_main_emp_cav_outriders_0
wh_main_special_settlement_kislev_4_ksl	43619	wh_main_emp_cav_outriders_0
wh_main_special_settlement_kislev_4_ksl	43624	wh_main_emp_cav_outriders_1
wh_main_special_settlement_kislev_4_ksl	43633	wh_main_emp_cav_outriders_1
wh_main_special_settlement_kislev_4_ksl	43640	wh_main_emp_art_mortar
wh2_main_rogue_settlement_major_coast_3	436408732	wh2_main_lzd_cav_cold_ones_1
wh_main_special_settlement_kislev_4_ksl	43646	wh_main_emp_art_mortar
wh2_dlc09_special_settlement_khemri_tmb_2	436508174	wh2_dlc09_tmb_inf_skeleton_archers_0
wh_main_special_settlement_kislev_5_ksl	43653	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_5_ksl	43655	wh_main_emp_inf_greatswords
wh2_main_special_settlement_athel_loren_rogue_1	436587634	wh_dlc04_vmp_veh_corpse_cart_0
wh2_main_special_settlement_lahmia_grn_3	436642555	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_kislev_5_ksl	43665	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_5_ksl	43668	wh_main_emp_inf_greatswords
wh_main_special_settlement_kislev_5_ksl	43672	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_5_ksl	43676	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_the_awakening_def_1	436769373	wh2_main_def_inf_darkshards_0
wh2_main_special_settlement_skavenblight_other_3	436783288	wh_main_emp_inf_halberdiers
wh2_main_rogue_settlement_major_2	4367837	wh_dlc01_chs_inf_chosen_2
wh_main_special_settlement_kislev_5_ksl	43684	wh_main_emp_inf_swordsmen
wh_main_special_settlement_kislev_5_ksl	43685	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_5_ksl	43695	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_5_ksl	43704	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_kislev_5_ksl	43711	wh_main_emp_inf_handgunners
wh_main_nor_settlement_major_1	43711099	wh_dlc08_nor_inf_marauder_hunters_0
wh2_main_rogue_settlement_minor_coast_1	437132147	wh_main_grn_mon_arachnarok_spider_0
