campaign_group_member_criteria_subcultures_tables	0
diplomacy_Faction_Queek_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Queek_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Queek_&_OtherFactionTombKings_&_Positive	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Queek_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Queek_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Queek_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Queek_&_OtherFactionWoodElves	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Queek_&_OtherFactionWoodElves_&_Negative	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Queek_&_OtherFactionWoodElves_&_Positive	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionVampireCoast	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_SKV_ikit_claw_&_OtherFactionVampireCoast_&_Negative	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_SKV_warlock_master_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_warlock_master_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_warlock_master_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_warlock_master_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_warlock_master_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_warlock_master_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_warlock_master_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_warlock_master_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_warlock_master_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_warlock_master_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_warlock_master_&_OtherFactionVampireCoast	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_SKV_warlock_master_&_OtherFactionVampireCoast_&_Negative	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionVampireCoast	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_SKV_warlock_master_2_&_OtherFactionVampireCoast_&_Negative	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_Sigvald_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Sigvald_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Sigvald_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Sigvald_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Sigvald_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Sigvald_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Sigvald_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Sigvald_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Sigvald_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Sigvald_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Sigvald_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Sigvald_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Sigvald_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Sigvald_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Sigvald_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Sigvald_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Sigvald_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Sigvald_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Skrolk_&_OtherFactionBeastmen	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Skrolk_&_OtherFactionBeastmen_&_Negative	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Skrolk_&_OtherFactionBeastmen_&_Positive	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Skrolk_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Skrolk_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Skrolk_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Skrolk_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Skrolk_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Skrolk_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Skrolk_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_Skrolk_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_Skrolk_&_OtherFactionDarkElves_&_Positive	wh2_main_sc_def_dark_elves
diplomacy_Faction_Skrolk_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Skrolk_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Skrolk_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Skrolk_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Skrolk_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Skrolk_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Skrolk_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Skrolk_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Skrolk_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Skrolk_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_Skrolk_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_Skrolk_&_OtherFactionHighElves_&_Positive	wh2_main_sc_hef_high_elves
diplomacy_Faction_Skrolk_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Skrolk_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Skrolk_&_OtherFactionLizardmen_&_Positive	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Skrolk_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_Skrolk_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_Skrolk_&_OtherFactionSkaven_&_Positive	wh2_main_sc_skv_skaven
diplomacy_Faction_Skrolk_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Skrolk_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Skrolk_&_OtherFactionTombKings_&_Positive	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Skrolk_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Skrolk_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Skrolk_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Skrolk_&_OtherFactionWoodElves	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Skrolk_&_OtherFactionWoodElves_&_Negative	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Skrolk_&_OtherFactionWoodElves_&_Positive	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SupremeSorceress_Drackla_Coven_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_SupremeSorceress_Ghrond_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Teclis_&_OtherFactionBeastmen	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Teclis_&_OtherFactionBeastmen_&_Negative	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Teclis_&_OtherFactionBeastmen_&_Positive	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Teclis_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Teclis_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Teclis_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Teclis_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Teclis_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Teclis_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Teclis_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_Teclis_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_Teclis_&_OtherFactionDarkElves_&_Positive	wh2_main_sc_def_dark_elves
diplomacy_Faction_Teclis_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Teclis_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Teclis_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Teclis_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Teclis_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Teclis_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Teclis_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Teclis_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Teclis_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Teclis_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_Teclis_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_Teclis_&_OtherFactionHighElves_&_Positive	wh2_main_sc_hef_high_elves
diplomacy_Faction_Teclis_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Teclis_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Teclis_&_OtherFactionLizardmen_&_Positive	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Teclis_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_Teclis_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_Teclis_&_OtherFactionSkaven_&_Positive	wh2_main_sc_skv_skaven
diplomacy_Faction_Teclis_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Teclis_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Teclis_&_OtherFactionTombKings_&_Positive	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Teclis_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Teclis_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Teclis_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Teclis_&_OtherFactionWoodElves	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Teclis_&_OtherFactionWoodElves_&_Negative	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Teclis_&_OtherFactionWoodElves_&_Positive	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Thorgrim_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Thorgrim_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Thorgrim_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Thorgrim_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Thorgrim_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Thorgrim_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Thorgrim_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Thorgrim_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Thorgrim_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Thorgrim_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Thorgrim_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Thorgrim_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Thorgrim_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Thorgrim_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Thorgrim_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Thorgrim_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Thorgrim_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Thorgrim_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Tyrion_&_OtherFactionBeastmen	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Tyrion_&_OtherFactionBeastmen_&_Negative	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Tyrion_&_OtherFactionBeastmen_&_Positive	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Tyrion_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Tyrion_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Tyrion_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Tyrion_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Tyrion_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Tyrion_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Tyrion_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_Tyrion_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_Tyrion_&_OtherFactionDarkElves_&_Positive	wh2_main_sc_def_dark_elves
diplomacy_Faction_Tyrion_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Tyrion_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Tyrion_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Tyrion_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Tyrion_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Tyrion_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Tyrion_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Tyrion_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Tyrion_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Tyrion_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_Tyrion_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_Tyrion_&_OtherFactionHighElves_&_Positive	wh2_main_sc_hef_high_elves
diplomacy_Faction_Tyrion_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Tyrion_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Tyrion_&_OtherFactionLizardmen_&_Positive	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Tyrion_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_Tyrion_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_Tyrion_&_OtherFactionSkaven_&_Positive	wh2_main_sc_skv_skaven
diplomacy_Faction_Tyrion_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Tyrion_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Tyrion_&_OtherFactionTombKings_&_Positive	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Tyrion_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Tyrion_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Tyrion_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Tyrion_&_OtherFactionWoodElves	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Tyrion_&_OtherFactionWoodElves_&_Negative	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Tyrion_&_OtherFactionWoodElves_&_Positive	wh_dlc05_sc_wef_wood_elves
diplomacy_Faction_Ungrim_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Ungrim_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Ungrim_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Ungrim_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Ungrim_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Ungrim_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Ungrim_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Ungrim_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Ungrim_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Ungrim_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Ungrim_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Ungrim_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Ungrim_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Ungrim_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Ungrim_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Ungrim_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Ungrim_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Ungrim_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Vlad_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_Faction_Vlad_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_Faction_Vlad_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_Faction_Vlad_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_Faction_Vlad_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_Faction_Vlad_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_Faction_Vlad_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Vlad_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Vlad_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Vlad_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_Faction_Vlad_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_Faction_Vlad_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_Faction_Vlad_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_Faction_Vlad_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_Faction_Vlad_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_Faction_Vlad_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionHighElves	wh2_main_sc_hef_high_elves
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionHighElves_&_Negative	wh2_main_sc_hef_high_elves
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionLizardmen	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionLizardmen_&_Negative	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionSkaven	wh2_main_sc_skv_skaven
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionSkaven_&_Negative	wh2_main_sc_skv_skaven
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionTombKings	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_red_crest_skink_chief_&_OtherFactionTombKings_&_Negative	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_red_crest_skink_chief_2_&_OtherFactionDarkElves	wh2_main_sc_def_dark_elves
diplomacy_Faction_red_crest_skink_chief_2_&_OtherFactionDarkElves_&_Negative	wh2_main_sc_def_dark_elves
diplomacy_Faction_red_crest_skink_chief_2_&_OtherFactionDarkElves_&_Positive	wh2_main_sc_def_dark_elves
