battle_set_piece_armies_characters_tables	7
character_level	character_name	forename	magic_lore	num_men	surname	unit_type	agent_type	agent_subtype	portrait	character_model	skillset	male
15	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_attacker_2_shaman	2147344693		100	2147350586	wh_main_grn_cha_night_goblin_shaman	wizard	grn_night_goblin_shaman	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_shaman_campaign_01_0.png	3607	wh_main_skill_node_set_grn_night_goblin_shaman	true
12	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_player	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_3	general	brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
5	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_player_damsel	2147352449	wh_dlc05_lore_life	100	2147345469	wh_dlc07_brt_cha_damsel_life_1	wizard	brt_damsel_life	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	3598	wh_main_skill_node_set_brt_damsel	true
1	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_0	2147346009	wh_dlc05_lore_shadows	100	2147353354	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	wizard	dlc07_chs_sorcerer_lord_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	5651	wh_dlc07_skill_node_set_chs_sorcerer_lord_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_10	2147346009	wh_dlc05_lore_shadows	100	2147353354	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	wizard	dlc07_chs_sorcerer_lord_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	5651	wh_dlc07_skill_node_set_chs_sorcerer_lord_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_12	2147346009	wh_dlc05_lore_shadows	100	2147353354	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	wizard	dlc07_chs_sorcerer_lord_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	5651	wh_dlc07_skill_node_set_chs_sorcerer_lord_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_13	2147346009	wh_dlc05_lore_shadows	100	2147353354	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	wizard	dlc07_chs_sorcerer_lord_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	5651	wh_dlc07_skill_node_set_chs_sorcerer_lord_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_9	2147346009	wh_dlc05_lore_shadows	100	2147353354	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	wizard	dlc07_chs_sorcerer_lord_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	5651	wh_dlc07_skill_node_set_chs_sorcerer_lord_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_shadows_0	2147346149	wh_dlc05_lore_shadows	100	2147353488	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	wizard	dlc07_chs_chaos_sorcerer_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	5682	wh_dlc07_skill_node_set_chs_chaos_sorcerer_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_shadows_10	2147346149	wh_dlc05_lore_shadows	100	2147353488	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	wizard	dlc07_chs_chaos_sorcerer_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	5682	wh_dlc07_skill_node_set_chs_chaos_sorcerer_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_shadows_11	2147346149	wh_dlc05_lore_shadows	100	2147353488	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	wizard	dlc07_chs_chaos_sorcerer_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	5682	wh_dlc07_skill_node_set_chs_chaos_sorcerer_shadows	true
1	wh_dlc07_chs_cha_chaos_sorcerer_shadows_9	2147346149	wh_dlc05_lore_shadows	100	2147353488	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	wizard	dlc07_chs_chaos_sorcerer_shadow	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	5682	wh_dlc07_skill_node_set_chs_chaos_sorcerer_shadows	true
10	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	2147345411		100	2147352783	wh_main_brt_cha_lord_4	general	brt_lord	ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_01_0.png	3194	wh_main_skill_node_set_brt_lord	true
5	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2_captain	2147343984		100	2147354529	wh_main_emp_cha_captain_0	general	emp_captain	UI/Portraits/Portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh_main_skill_node_set_emp_general	true
10	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2_wizard	2147355056	wh_main_lore_fire	100	2147344136	wh_main_emp_cha_wizard_fire_0	wizard	emp_bright_wizard	UI/Portraits/Portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	3554	wh_main_skill_node_set_emp_bright_wizard	true
15	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	2147345888		100	2147358913	wh_dlc07_brt_cha_alberic_bordeleaux_1	general	dlc07_brt_alberic	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	5691	wh_main_skill_node_set_brt_lord	true
10	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_damsel	2147352466	wh_main_lore_heavens	100	2147345541	wh_main_brt_cha_damsel_1	wizard	brt_damsel	UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_damsel_campaign_02_0.png	4859	wh_main_skill_node_set_brt_damsel	false
10	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_paladin	2147345441		100	2147345511	wh_main_brt_cha_paladin_4	champion	brt_paladin	UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_paladin_campaign_04_0.png	4867	wh_main_skill_node_set_all_champion	true
3	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	2147345641		100	2147356373	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_01_0.png	3509	wh_main_skill_node_set_chs_lord	true
2	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	2147345655		100	2147356381	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_02_0.png	5302	wh_main_skill_node_set_chs_lord	true
1	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	2147356458		100	2147356397	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_03_0.png	5307	wh_main_skill_node_set_chs_lord	true
9	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_paladin	2147345374		100	2147345584	wh_main_brt_cha_paladin_4	champion	brt_paladin	ui/portraits/portholes/wh_main_brt_bretonnia/brt_paladin_campaign_03_0.png	3254	wh_main_skill_node_set_all_champion	true
15	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	2147358931	wh_dlc05_lore_life	100	2147358913	wh_dlc07_brt_cha_fay_enchantress_1	general	dlc07_brt_fay_enchantress	UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_ch_fay_enchantress_0.png	5480		true
10	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_1	2147345906		100	2147357356	wh_main_grn_cha_azhag_the_slaughterer_1	general	grn_azhag_the_slaughterer	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png	3969	wh_main_skill_node_set_grn_azhag	true
10	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_2	2147358016		100	2147358913	wh_dlc06_grn_cha_skarsnik_0	general	dlc06_grn_skarsnik	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_skarsnik_0.png	5235	wh_main_skill_node_set_grn_orc_warboss	true
10	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_3	2147358023		100	2147358913	wh_dlc06_grn_cha_wurrzag_1	general	dlc06_grn_wurrzag_da_great_prophet	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png	5273	wh_main_skill_node_set_grn_orc_shaman	true
10	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_4	2147343863		100	2147343867	wh_main_grn_cha_grimgor_ironhide	general	grn_grimgor_ironhide	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_grimgor_0.png	3179	wh_main_skill_node_set_grn_grimgor	true
20	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_1	2147343903	wh_main_lore_fire	100	2147357364	wh_main_chs_cha_archaon_the_everchosen_1	general	chs_archaon	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_archaon_0.png	3431	wh_main_skill_node_set_chs_archaon	true
10	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_2	2147345922		100	2147357370	wh_dlc01_chs_cha_prince_sigvald_the_magnificent	general	chs_prince_sigvald	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_sigvald_0.png	3932	wh_main_skill_node_set_chs_sigvald	true
10	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_3	2147345931		100	2147345934	wh_dlc01_chs_cha_kholek	general	chs_kholek_suneater	ui/portraits/portholes/wh_main_chs_chaos/chs_kholek_suneater_0.png	3920	wh_main_skill_node_set_chs_kholek	true
10	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_4	2147357518	wh_main_lore_metal	100	2147357523	wh_main_chs_cha_lord_of_change_0	general	chs_lord_of_change	ui/portraits/portholes/wh_main_chs_chaos/chs_lord_of_change_0.png	3925	wh_main_skill_node_set_chs_lord_of_change	true
10	wh_dlc07_qb_brt_louen_errantry_war_stage_1_errant_lord	2147352530		100	2147345510	wh_main_brt_cha_lord_4	general	brt_lord	ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_01_0.png	3194	wh_main_skill_node_set_brt_lord	true
1	wh_dlc07_qb_brt_louen_errantry_war_stage_1_green_knight	2147358939		100	2147358913	wh_dlc07_brt_cha_green_knight_0	champion	dlc07_brt_green_knight	UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_ch_green_knight_0.png	5255		true
10	wh_dlc07_qb_brt_louen_errantry_war_stage_1_peasants_prophetess	2147353091	wh_dlc05_lore_life	100	2147350644	wh_dlc07_brt_cha_prophetess_0	general	dlc07_brt_prophetess_life	ui/portraits/portholes/wh_main_brt_bretonnia/brt_prophetess_campaign_01_0.png	5212		true
30	wh_dlc07_qb_brt_louen_errantry_war_stage_1_player	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_1	general	brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
1	wh_dlc08_nor_cha_fimir_balefiend_fire_0	164295142	wh_main_lore_fire	100	1135613655	wh_dlc08_nor_cha_fimir_balefiend_fire_0	dignitary	wh_dlc08_nor_fimir_balefiend_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_01_0.png	1416729936	wh_main_skill_node_set_emp_bright_wizard	true
1	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	164295142	wh_dlc05_lore_shadows	100	1513022302	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	dignitary	wh_dlc08_nor_fimir_balefiend_shadow	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_01_0.png	1416729936	wh_dlc07_skill_node_set_chs_chaos_sorcerer_shadows	true
1	wh_dlc08_nor_cha_marauder_chieftain_0	2147345641		100	2147356373	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_01_0.png	3509	wh_main_skill_node_set_chs_lord	true
1	wh_dlc08_nor_cha_shaman_sorcerer_death_0	1091358184	wh_main_lore_death	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_death_0	wizard	wh_dlc08_nor_shaman_sorcerer_death	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_death_1	1091358184	wh_main_lore_death	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_death_1	wizard	wh_dlc08_nor_shaman_sorcerer_death	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_death_2	1091358184	wh_main_lore_death	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_death_2	wizard	wh_dlc08_nor_shaman_sorcerer_death	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	1091358184	wh_main_lore_fire	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_fire_1	1091358184	wh_main_lore_fire	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_fire_1	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	1091358184	wh_main_lore_fire	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	1091358184	wh_main_lore_metal	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	wizard	wh_dlc08_nor_shaman_sorcerer_metal	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_metal_1	1091358184	wh_main_lore_metal	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_metal_1	wizard	wh_dlc08_nor_shaman_sorcerer_metal	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	1091358184	wh_main_lore_metal	100	1080118565	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	wizard	wh_dlc08_nor_shaman_sorcerer_metal	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_nor_cha_skin_wolf_werekin_0	1091358184		100	1132597213	wh_dlc08_nor_cha_skin_wolf_werekin_0	champion	wh_dlc08_nor_skin_wolf_werekin	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_skin_wolf_werekin_campaign_01_0.png	203151788		true
1	wh_dlc08_nor_cha_throgg	346878492		100	1573544124	wh_dlc08_nor_cha_throgg_0	general	wh_dlc08_nor_throgg	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_throgg_0.png	231829020		true
1	wh_dlc08_nor_cha_wulfrik_the_wanderer_0	981430255		100	791685155	wh_dlc08_nor_cha_wulfrik_0	general	wh_dlc08_nor_wulfrik	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_wulfrik_0.png	849953745		true
1	wh_dlc08_qb_brt_cha_green_knight_defender_5_sword_of_torgald	2147358939		100	2147359018	wh_dlc07_brt_cha_green_knight_0	champion	dlc07_brt_green_knight	UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_ch_green_knight_0.png	5255		true
5	wh_dlc08_qb_brt_cha_lord_2_defender_4_sword_of_torgald	2147352645		100	2147345411	wh_main_brt_cha_lord_2	general	default	ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_04_0.png	3194	wh_main_skill_node_set_brt_lord	true
9	wh_dlc08_qb_brt_paladin_general_sword_of_torgald	2147345335		100	2147350531	wh_main_brt_cha_paladin_0	champion	brt_paladin	ui/portraits/portholes/wh_main_brt_bretonnia/brt_paladin_campaign_02_0.png	3254	wh_main_skill_node_set_all_champion	true
15	wh_dlc08_qb_bst_final_battle_reinforcement	2147357484		100	2147358635	wh_dlc03_bst_cha_beastlord_0	general	dlc03_bst_beastlord	UI\Portraits\Portholes\wh_dlc03_bst_beastmen\bst_beastlords_campaign_01_0.png	4036		true
30	wh_dlc08_qb_chs_final_battle_khorne_general	2147345949		100	2147353266	wh_dlc08_chs_cha_chaos_lord_2_qb	general	chs_lord	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	3440	wh_main_skill_node_set_chs_lord	true
30	wh_dlc08_qb_chs_final_battle_nurgle_general	2147345981		100	2147353343	wh_dlc08_chs_cha_chaos_lord_2_qb	general	chs_lord	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_02_0.png	5019	wh_main_skill_node_set_chs_lord	true
30	wh_dlc08_qb_chs_final_battle_slaanesh_agent	352461555		100	1334550781	wh_dlc08_nor_cha_kihar_0	wizard	dlc08_nor_kihar	UI/Portraits/Portholes/wh_main_chs_chaos/chs_ch_kihar_0.png	1532694640		true
30	wh_dlc08_qb_chs_final_battle_slaanesh_general	2147346107		100	2147350796	wh_dlc08_chs_cha_chaos_lord_2_qb	general	chs_lord	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_03_0.png	5026	wh_main_skill_node_set_chs_lord	true
30	wh_dlc08_qb_chs_final_battle_tzeentch_general	1240287927		100	2147358938	wh_dlc08_nor_cha_arzik_0	general	wh_dlc08_nor_arzik	UI/Portraits/Portholes/wh_main_chs_chaos/chs_ch_arzik_0.png	1278771377		true
5	wh_dlc08_qb_nor_cha_throgg_player_wintertooth_crown	346878492		100	1573544124	wh_dlc08_nor_cha_throgg_0	general	wh_dlc08_nor_throgg	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_throgg_0.png	231829020	wh_main_skill_node_set_chs_lord	true
5	wh_dlc08_qb_nor_cha_wulfrik_the_wanderer_0_player_sword_of_torgald	981430255		100	791685155	wh_dlc08_nor_cha_wulfrik_0	general	wh_dlc08_nor_wulfrik	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_wulfrik_0.png	849953745	wh_main_skill_node_set_chs_lord	true
15	wh_dlc08_qb_nor_final_battle_reinforcement	2147345641		100	2147356373	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_01_0.png	3509	wh_main_skill_node_set_chs_lord	true
1	wh_dlc08_qb_nor_monster_hunt_0	802728315		100	2147358913	wh_dlc08_nor_mon_frost_wyrm_boss	general	wh_dlc08_nor_frost_wyrm_boss	UI/Portraits/Portholes/wh_main_chs_chaos/nor_frost_wyrm_0.png	1857383325		true
1	wh_dlc08_qb_nor_monster_hunt_1	1945668853		100	2147358913	wh_dlc08_bst_mon_cygor_boss	general	wh_dlc08_bst_cygor_boss	UI/Portraits/Portholes/wh_dlc03_bst_beastmen/bst_cygors_0.png	993567566		true
1	wh_dlc08_qb_nor_monster_hunt_10	1547151929		100	2147360508	wh2_dlc10_def_mon_war_hydra_boss	general	wh2_dlc10_def_mon_war_hydra_boss	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_war_hydra_0.png	1011013955		true
1	wh_dlc08_qb_nor_monster_hunt_11	1913530604		100	2147360732	wh2_dlc10_skv_mon_hell_pit_abomination_boss	general	wh2_dlc10_skv_mon_hell_pit_abomination_boss	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_hell_pit_abomination_0.png	1845044551		true
1	wh_dlc08_qb_nor_monster_hunt_1_reinforcement	9091905		100	2147358913	wh_dlc08_bst_mon_cygor_boss	general	wh_dlc08_bst_cygor_boss	UI/Portraits/Portholes/wh_dlc03_bst_beastmen/bst_cygors_0.png	993567566		true
1	wh_dlc08_qb_nor_monster_hunt_2	1857809855		100	2147358913	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	general	wh_dlc08_chs_dragon_ogre_shaggoth_boss	UI/Portraits/Portholes/wh_main_chs_chaos/chs_dragon_ogre_shaggoth_0.png	86040100		true
21	wh_dlc08_qb_nor_monster_hunt_3	2147345022		100	2147344646	wh_dlc06_grn_cha_night_goblin_warboss_1	general	dlc06_grn_night_goblin_warboss	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_02_0.png	5451		true
1	wh_dlc08_qb_nor_monster_hunt_4	1122469371		100	2147358913	wh_dlc08_grn_mon_giant_boss	general	wh_dlc08_grn_giant_boss	UI/Portraits/Portholes/wh_main_grn_greenskins/grn_giant_0.png	2022165160		true
1	wh_dlc08_qb_nor_monster_hunt_5	580399547		100	2147358913	wh_dlc08_wef_forest_dragon_boss	general	wh_dlc08_wef_forest_dragon_boss	UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_forest_dragon_0.png	886955536		true
21	wh_dlc08_qb_nor_monster_hunt_6_general	2147344306		100	2147344147	wh_main_dwf_cha_lord_0	general	dwf_lord	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_02_0.png	3447	wh_main_skill_node_set_dwf_lord	true
1	wh_dlc08_qb_nor_monster_hunt_7	425323888		100	2147358913	wh_dlc08_vmp_mon_terrorgheist_boss	general	wh_dlc08_vmp_terrorgheist_boss	UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_terrorgheist_0.png	699938067		true
1	wh_dlc08_qb_nor_monster_hunt_8	828248823		100	2147360506	wh2_dlc10_nor_mon_phoenix_flamespyre_boss	general	wh2_dlc10_nor_phoenix_flamespyre_boss	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_phoenix_flamespyre_0.png	1331327201		true
1	wh_dlc08_qb_nor_monster_hunt_9	996444628		100	2147360514	wh2_dlc10_lzd_mon_carnosaur_boss	general	wh2_dlc10_lzd_mon_carnosaur_boss	UI/Portraits/Portholes/wh2_main_lzd_lizardmen/lzd_carnosaur_feral_0.png	404322261		true
30	wh_dlc08_qb_nor_throgg_final_battle	346878492		100	1573544124	wh_dlc08_nor_cha_throgg_0	general	wh_dlc08_nor_throgg	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_throgg_0.png	231829020	wh_main_skill_node_set_chs_lord	true
9	wh_dlc08_qb_nor_throgg_monster_hunt_champion	1091358184		100	1139556517	wh_dlc08_nor_cha_skin_wolf_werekin_0	champion	wh_dlc08_nor_skin_wolf_werekin	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_skin_wolf_werekin_campaign_01_0.png	203151788		true
12	wh_dlc08_qb_nor_throgg_monster_hunt_general	346878492		100	1573544124	wh_dlc08_nor_cha_throgg_0	general	wh_dlc08_nor_throgg	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_throgg_0.png	231829020	wh_main_skill_node_set_chs_lord	true
12	wh_dlc08_qb_nor_wulfrik_monster_hunt_general	981430255		100	791685155	wh_dlc08_nor_cha_wulfrik_0	general	wh_dlc08_nor_wulfrik	UI\Portraits\Portholes\wh_main_chs_chaos\nor_cha_wulfrik_0.png	849953745	wh_main_skill_node_set_chs_lord	true
9	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_0	2147345632		100	1326709037	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_01_0.png	195522455		true
9	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_1	2147345615		100	1662267756	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	wizard	wh_dlc08_nor_shaman_sorcerer_metal	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	695398209		true
1	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_prophetess_1	2147353091	wh_dlc05_lore_life	100	2147345570	wh_dlc07_brt_cha_prophetess_1	general	dlc07_brt_prophetess_life	ui/portraits/portholes/wh_main_brt_bretonnia/brt_prophetess_campaign_01_0.png	5212		true
5	wh_dlc11_emp_qb_noctilus_cha_general	2147344036		100	2147344037	wh_main_emp_cha_general_1	general	emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
1	wh_main_brt_cha_damsel_0	2147352413		100	2147345524	wh_main_brt_cha_damsel_0	wizard	brt_damsel	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	3598	wh_main_skill_node_set_brt_damsel	false
