dilemmas_tables	5
generate	key	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override
false	wh_dlc03_full_moon_preparations_full_moon_5	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_6	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_7	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_8	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_9	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_1	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_10	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_11	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_12	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_13	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_14	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_15	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_16	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_17	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_18	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_19	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_2	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_20	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_3	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_4	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_5	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_6	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_7	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_8	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_lunar_eclipse_9	The moon is suffused with a deep, dark crimson - a sign of the rage of the Ruinous Powers, and a call for the Beastmen to see this rage manifested. It is you, Beastlord, who must channel this hatred and direct it upon our enemies.	The Dark Moon	lunar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
