unit_variants_colours_tables	2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	key	unit_variant
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	4790	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	4794	wh_main_brt_cha_lord_0
wh2_main_hef_avelorn	0	0	0	212	181	358	soldier	0	0	0	480338512	wh2_dlc10_hef_inf_the_silverpelts_ror_0
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	4804	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	4813	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	4822	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	483	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	4830	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	4831	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	4833	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	4837	wh_main_brt_cha_lord_2
wh2_main_hef_high_elves	220	164	358	0	0	0	soldier	0	0	0	483760693	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	4843	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	4846	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	4848	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	4849	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	4858	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	4866	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	4872	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	4875	wh_main_brt_cha_lord_2
wh_main_vmp_vampire_counts_qb1	97	97	175	64	134	121	soldier	0	0	0	488025336	wh_dlc08_vmp_mon_terrorgheist_boss
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	4881	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	4890	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	4891	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	4893	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	4896	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	490	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	4905	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	4914	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	4923	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	4931	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	4934	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	4940	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	4948	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	4952	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	4956	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	4964	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	4970	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	4979	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	4982	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	4988	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	499	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	4994	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	4997	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	5006	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	5010	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	502	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	5020	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	5029	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	5032	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	5041	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	5047	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	5055	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	5058	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	5068	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	5076	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	5079	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	5080	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	5082	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	5092	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	510	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	5102	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	5111	wh_main_brt_cha_lord_4
wh2_main_lzd_hexoatl	82	33	70	0	0	0	soldier	0	0	0	511594058	wh2_main_lzd_inf_chameleon_skinks_blessed_0
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	5119	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	5128	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	5132	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	5142	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	5146	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	5151	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	5152	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	5157	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	5162	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	5166	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	83	201	238	19	19	19	soldier	0	0	0	517	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	5176	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	5179	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	95	35	35	77	171	214	soldier	0	0	0	518	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	5180	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	5190	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	5195	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	520	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	5202	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	5209	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	5218	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	5226	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	5230	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	5232	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	5241	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	5247	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	5250	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	5255	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	5259	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	5262	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	5268	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	5270	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	5274	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	5283	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	5290	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia	132	41	36	15	15	145	soldier	0	0	0	530	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	5300	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	5308	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	5313	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	5321	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	5324	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	5325	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	5330	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	5339	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	5345	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	5355	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	5357	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	250	250	250	205	101	42	soldier	0	0	0	536	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	5366	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	5367	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	5370	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	5371	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	5376	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5380	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5389	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	30	30	30	241	241	241	soldier	0	0	0	539	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5394	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5396	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	54	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5403	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5412	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5422	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5428	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5435	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5444	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5453	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5454	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	236	236	245	11	11	139	soldier	0	0	0	546	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5463	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5473	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5477	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5478	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5488	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5491	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5498	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5501	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5504	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5507	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5517	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5526	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5531	wh_main_brt_cav_knights_of_the_realm
wh2_main_hef_eataine	220	164	358	0	0	0	soldier	0	0	0	553761992	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
wh_main_brt_bretonnia	25	25	180	14	14	25	soldier	0	0	0	554	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5540	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5545	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5549	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5559	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5563	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5567	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5570	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5572	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5576	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5585	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	559	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5592	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5598	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5608	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5616	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5624	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5633	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5635	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5642	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5646	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5651	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5661	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5671	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5679	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5686	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5687	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	569	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5697	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5705	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5706	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5709	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5717	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5724	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5734	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5735	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5739	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5743	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5753	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5763	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5772	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5779	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	239	239	241	75	126	220	soldier	0	0	0	578	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5789	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5796	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5797	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	580	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5800	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5810	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5813	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	582	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5823	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5829	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5834	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5835	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5837	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5838	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5839	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	584	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5843	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5845	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	585	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5852	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5854	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5855	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5863	wh_main_brt_cha_lord_3
wh2_dlc11_cst_vampire_coast_qb3	255	255	255	0	0	0	soldier	0	0	0	587157546	wh2_dlc11_cst_cha_mourngul_haunter
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5873	wh_main_brt_cha_lord_3
wh_main_brt_bordeleaux	255	255	255	0	0	0	soldier	255	255	255	588155520	wh_pro04_brt_cav_mounted_yeomen_ror_0
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5882	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5883	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5888	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5891	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5893	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5900	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5910	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5920	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5921	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5924	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5925	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5929	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	593	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5931	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5932	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5941	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5950	wh_main_brt_cha_lord_4
