cai_personalities_tables	19
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behaviour_policy	reliability_policy_key	religious_conversion_policy	technology_manager_key	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_change_management_policy	trespassing_component	agent_embed_profile	character_skill_selection_policy	military_generator_config_override
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc05_beastmen_beastmen_subjugator_main_player_wood_elves_chapter_2	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc05_beastmen_beastmen_subjugator_main_player_wood_elves_chapter_3	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc05_beastmen_beastmen_subjugator_main_player_wood_elves_chapter_4	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_1	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_2	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_3	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_4	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_1	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_2	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_3	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_4	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_main	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_orion	subjugator	default_construction_system_policy	aggressive_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_main_durthu	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_durthu	subjugator	default_construction_system_policy	isolationist_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_main_orion	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_orion	subjugator	default_construction_system_policy	isolationist_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_main_rest	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_rest	default	default_construction_system_policy	isolationist_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_mini	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_mini_durthu	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_durthu_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_mini_orion	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_orion_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc05_wood_elves_default_mini_rest	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_rest_mini	default	default_construction_system_policy	defensive_task_generator_profile	default	small_military	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc08_chaos_challenger	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	dlc08_challenger	dlc08_challenger	dlc08_challenger	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	small_military	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc08_norsca_confederated	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	confederated	default	default_construction_system_policy	default_task_generator_profile	non_diplomatic	peaceful	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc08_norsca_subjugator	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	aggressive_repulsive	subjugator	default_construction_system_policy	aggressive_focused_overseas_attacker_task_generator_profile	non_diplomatic	default	default	default	dislike_great_power	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc08_norsca_subjugator_early	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	defensive	default	aggressive_repulsive	subjugator	default_construction_system_policy	aggressive_task_generator_profile	non_diplomatic	default	default_early	default	default_late_game_vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc08_norsca_subjugator_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_late_game	default	aggressive_repulsive	subjugator	default_construction_system_policy	aggressive_recoloniser_task_generator_profile	non_diplomatic	default	default	default	dislike_great_power	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc08_norsca_subjugator_other	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_recoloniser_task_generator_profile	non_diplomatic	default	default	default	dislike_great_power	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc08_norsca_subjugator_other_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_late_game	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_recoloniser_task_generator_profile	non_diplomatic	default	default	default	dislike_great_power	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_dlc08_norsca_vassalized	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive_late_game	default	vassalized	default	militarist_construction_system_policy	aggressive_recoloniser_task_generator_profile	offers_money	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
