effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
wh_dlc03_bundle_prep_moon_unit_stats_medium	The herd is incensed and ready for war! Providing, that is, that war comes to them…	Beastly Inclination	melee.png	faction
wh_dlc03_bundle_removed_horns	Removing this rival Beastlord's horns means he can never again challenge you, and in sparing his life you have earned the respect of your forces.	A Beastlord's Horns	morale.png	faction
wh_dlc03_bundle_sacrificed_warriors	The Chaos Gods look upon your warriors' sacrifice extremely favourably - while your numbers may perhaps suffer, the corruption of Chaos spreads more insidiously than ever before!	Sacrificed Warriors	religion_chaos.png	faction
wh_dlc03_bundle_shamans_magic	Your Bray-Shaman, unable to make a pilgrimage to the Heart of the Dark, instead resolves to make the Winds of Magic blow stronger across the blood-grounds!	A Bray-Shaman's Magic	magic.png	faction
wh_dlc03_bundle_stance_army_default_beastmen	Endowed with bestial cunning, the warherds can encircle the foe and strike from unexpected directions. 	Stance: Beastmen Ambush	icon_effects_beastmen_ambush.png	force
wh_dlc03_bundle_stance_army_laying_siege_bst	Makes ready to capture a settlement.	Situation: Laying Siege	siege_attack.png	force
wh_dlc03_bundle_stance_army_raiding_horde_beastmen	While raiding and despoiling, Beastmen appease their Gods and gather vile spoils. 	Stance: Raiding	icon_effects_raiding.png	force
wh_dlc03_bundle_stance_army_settlement_horde_beastmen	The Beastmen make an encampment hidden from outsiders, allowing the herds to recruit and replenish. 	Stance: Hidden Encampment	icon_effects_fortify.png	force
wh_dlc03_effect_story_progress	Many human settlements lay in ruin - death and despair are rife throughout their lands. Continue on this course - seek an end to all mankind!	The Slaughter of Man	religion_chaos.png	faction
wh_dlc03_faction_trait_beastmen	 	 	food.png	faction
wh_dlc03_faction_trait_beastmen_faction	 	 	food.png	faction
wh_dlc03_lord_trait_beastmen_khazrak	Khazrak embodies the rage of the Beastmen. Hunger for war, for flesh and, most of all, for revenge drives his journey across the great blood-grounds, at the head of the brayherd.	Conqueror of the Blood-Grounds	character.png	faction
wh_dlc03_lord_trait_bst_malagor	Malagor is swift, as if riding the very Winds of Magic. His every step and word boils with corruption, and the Bray-Shamans who serve him carry out their horrific work with increased fervour.	The Path of the Crowfather	character.png	faction
wh_dlc03_lord_trait_bst_morghur	The vile, twisted creature known as Morghur is the essence of mutation and corruption given form. His coarse hair is woven through with gibbering, shrieking skulls, and his form flows and reshapes with every passing second.	Shadowgave	character.png	faction
wh_dlc03_low_morale_attrition_immunity	[HIDDEN]	[HIDDEN]	 	faction
wh_dlc03_mini_chapter_1_bonus_payload	The herd is incensed and emboldened by their actions. They will now ravage and pillage with greater ferocity.	Raiding Income bonus	income.png	faction
wh_dlc03_mini_chapter_1_payload	As a result of your actions, the Beastmen herds now look more favourably upon you.	Diplomatic Standing Increase	diplomacy.png	faction
wh_dlc03_mini_chapter_2_bonus_payload	The herd is incensed and emboldened by their actions. They will now ravage and pillage with greater ferocity.	Raiding Income bonus	income.png	faction
wh_dlc03_mini_chapter_2_payload	Your actions have emboldened the herd, increasing the efficiency of their toil.	Technology Speed Bonus	technology.png	faction
wh_dlc03_mini_chapter_3_bonus_payload	The herd is incensed and emboldened by their actions. They will now ravage and pillage with greater ferocity.	Raiding Income bonus	income.png	faction
wh_dlc03_mini_chapter_3_payload	Funds are useful along the road to victory, but they do not win battles.	Cash Bonus	military_spending.png	faction
wh_dlc03_payload_event_a_ritual_challenge	A brutish Gor - a pretender and nothing more - challenges the chieftain of the brayherd. The young-horn will pay for such folly - their horns adorning banners, and their hearts offered to the Dark Gods.  	A Ritual Challenge	growth.png	faction
wh_dlc03_payload_event_a_stone_of_the_past	Striding through the twisted network of beast-paths, the herds happen across an immense and ancient herdstone. Carved with mysterious runes, the stone records many forbidden and lost ways of Cloven Ones.	A Stone of the Past	technology.png	faction
wh_dlc03_payload_event_bloodgreed_beasts	The ongoing slaughter draws nearby Minotaur tribes. They hunger for blood and battle.	Bloodgreed Beasts	military_spending.png	faction
wh_dlc03_payload_event_favoured_by_khorne	The Granter of Savage Hate sees our warherd for a brief moment, blessing the Gors with an exceptionally ruthless gift.	Favoured by Khorne	melee.png	force
wh_dlc03_payload_event_skulls_for_the_skull_throne	The Granter of Savage Hate demands more slaughter! The Blood God imbues the warherd with a proportion of his rage.	Skulls for the Skull Throne	bestial_rage.png	faction
wh_dlc03_payload_event_sober_for_once_bad	The Centigors raid a nearby winery, bringing back barrels of suspicious liquid. The herd gathers and drinks... only to suffer a hellish hangover!	Sober for Once	campaign_movement.png	force
wh_dlc03_payload_event_sober_for_once_good	The Centigors raid a nearby brewery, bringing back barrels of mannish beer. The herd gathers to slake their thirst.	Sober for Once	morale.png	force
wh_dlc03_payload_event_the_black_harvest	The Famine-Fiend stalks the land, emerging from the woods to leaving nothing but barren wastes and withered crops in his wake - for that is Slugtongue's curse..	The Black Harvest	casualties.png	region
wh_dlc03_payload_event_the_harbinger	The harbinger comes; storms wrack the forests in its wake. The Herdstones glow with dread and the Winds of Magic grow strong.	The Harbinger	magic.png	faction
wh_dlc03_payload_event_tribal_celebration	The brayherds gather around the herdstone in an orgy bloody greed - feasting on captives and the weaker runts or the herd. The Gors will be sated and healthy for some time.    	Tribal Celebration	replenishment.png	force
wh_dlc03_payload_event_wandering_giants	Giants do not make common cause with the brayherds, but if the titans are wandering close by, they join in the slaughter - tempted by snacking on Ungor!   	Wandering Giants	military_spending.png	faction
wh_dlc04_lord_trait_emp_volkmar_the_grim	Volkmar the Grim is the head of the Cult of Sigmar and the most powerful religious leader in the Empire. He is a pious and foreboding man, utterly devoted to the destruction of Chaos in all its forms.	Cult of Sigmar	character.png	faction
wh_dlc04_lord_trait_vmp_helman_ghorst	Following the death of his family from the Plague of Blue Roses, Helman Ghorst plunged himself into the study of the black arts, hoping to return his brothers to life.	Student of Darkness	character.png	faction
wh_dlc04_lord_trait_vmp_vlad_von_carstein	Vlad von Carstein is the first and greatest of the Vampire Counts of Sylvania. A master swordsman and skilled general with no small aptitude in the magical arts.	The Dark Kiss	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_1	In Winter, the Oak lies dormant; Orion reduced to ashes, Ariel safe within its dark embrace.	Oak of Ages (Dormant)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_1_mini	In Winter, the Oak lies dormant; Orion reduced to ashes, Ariel safe within its dark embrace.	Oak of Ages (Dormant)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_2	The Oak's fate dictates not only the forest's wellbeing, but that of the Elven race also.	Oak of Ages (Withered)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_2_mini	The Oak's fate dictates not only the forest's wellbeing, but that of the Elven race also.	Oak of Ages (Withered)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_3	With Spring, Orion emerges from the Oak once more, renewed.	Oak of Ages (Budding)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_3_mini	With Spring, Orion emerges from the Oak once more, renewed.	Oak of Ages (Budding)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_4	New branches stretch to break through the forest's canopy and touch the sky.	Oak of Ages (Thriving)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_4_mini	New branches stretch to break through the forest's canopy and touch the sky.	Oak of Ages (Thriving)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_5	As the Oak flourishes, its boughs and leaves cover Athel Loren and bring protection to the forest's occupants.	Oak of Ages (Flourishing)	character.png	faction
wh_dlc05_UI_bundle_oak_of_ages_mp_1	In Winter, the Oak lies dormant; Orion reduced to ashes, Ariel safe within its dark embrace.	Oak of Ages (Dormant)	amber_bundle.png	faction
wh_dlc05_UI_bundle_oak_of_ages_mp_2	The Oak's fate dictates not only the forest's wellbeing, but that of the Elven race also.	Oak of Ages (Withered)	amber_bundle.png	faction
wh_dlc05_UI_bundle_oak_of_ages_mp_3	With Spring, Orion emerges from the Oak once more, renewed.	Oak of Ages (Budding)	amber_bundle.png	faction
wh_dlc05_UI_bundle_oak_of_ages_mp_4	New branches stretch to break through the forest's canopy and touch the sky.	Oak of Ages (Thriving)	amber_bundle.png	faction
wh_dlc05_UI_bundle_oak_of_ages_mp_5	As the Oak flourishes, its boughs and leaves cover Athel Loren and bring protection to the forest's occupants.	Oak of Ages (Flourishing)	amber_bundle.png	faction
wh_dlc05_UI_bundle_oak_of_ages_not_owned	The Oak has been lost. Reclaim it for the Asrai.	Oak of Ages	character.png	faction
wh_dlc05_bundle_anc_magic_standard_the_banner_of_the_eternal_queen	Those who go to battle with the Everqueen's personally hand-woven banner do so proudly, and never waver.	The Banner of the Eternal Queen	public_order.png	character
wh_dlc05_bundle_anc_magic_standard_the_banner_of_the_hunter_king	Though tattered and ancient, this banner causes forces to charge - in the name of the Hunt - before the main Elven host.	The Banner of the Hunter King	public_order.png	character
wh_dlc05_bundle_captives_kill_wood_elves	These men are feeling confident after mopping up the stragglers from a recent battle.	Killed Captives	morale.png	force
wh_dlc05_bundle_force_siege_equipment_wef	[HIDDEN] Adds WOOD ELF siege equipment	[HIDDEN]	 	force
wh_dlc05_bundle_herald_of_the_hunt	All those in this army have been chosen by Orion to join the Wild Hunt.	The Wild Hunt	archer.png	force
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	Use the Worldroots to traverse the world.	Stance: Use Worldroots	beastpaths.png	force
wh_dlc05_edict_hand_of_asuryan	 	Hand of Asuryan	edict_hand_of_asuryan.png	province
wh_dlc05_edict_hunt_of_kurnous	 	Hunt of Kurnous 	edict_hunt_of_kurnous.png	province
wh_dlc05_edict_might_of_vaul	 	Might of Vaul 	edict_might_of_vaul.png	province
wh_dlc05_edict_protection_of_isha	 	Protection of Isha	edict_protection_of_isha.png	province
wh_dlc05_edict_wisdom_of_hoeth	 	Wisdom of Hoeth 	edict_wisdom_of_hoeth.png	province
wh_dlc05_faction_trait_wood_elves	 	 	food.png	faction
wh_dlc05_faction_trait_wood_elves_faction	 	 	food.png	faction
wh_dlc05_food_bundle_wood_elves_negative_-10_-20	You are running on a severe [[img:icon_food]][[/img]]Amber deficit. Your troops have begun to desert you - solve this immediately!	Severe Amber Shortage	amber_bundle.png	faction
wh_dlc05_food_bundle_wood_elves_negative_-20_-30	You are running on a critical [[img:icon_food]][[/img]]Amber deficit. Your troops are now unsustainable - solve this immediately!	Critical Amber Shortage	amber_bundle.png	faction
wh_dlc05_food_bundle_wood_elves_negative_0_-10	You are running on an [[img:icon_food]][[/img]]Amber deficit - solve this as soon as possible!	Amber Shortage	amber_bundle.png	faction
wh_dlc05_lord_trait_wef_durthu	Durthu is an Elder of Athel Loren, a Treeman so ancient that even Ariel's millennia-long existence pales in comparison. It was he who first forged a union between Elves and forest, and he also who argued with his fellow Elders that the binding be made permanent.	Elder	character.png	faction
wh_dlc05_lord_trait_woodelves_orion	Orion is the King of Athel Loren and consort of the Mage Queen, Ariel. Although all Elves are long-lived, he is immortal - calling the Wild Hunt each year in defence of the sacred forest.	God-King of Athel Loren	character.png	faction
wh_dlc05_minister_wef_elf_elder_speaker	[HIDDEN]	Elder Speaker	 	character
wh_dlc05_minister_wef_elf_faction_leader	[HIDDEN]	The King in the Woods	 	character
wh_dlc05_minister_wef_elf_herald_of_the_hunt	[HIDDEN]	Herald of the Hunt	 	character
wh_dlc05_minister_wef_elf_protector_of_the_oak	[HIDDEN]	Protector of the Oak	 	character
wh_dlc05_minister_wef_elf_starlight_craftsman	[HIDDEN]	Starlight Craftsman	 	character
wh_dlc05_minister_wef_elf_the_tricksters_masque	[HIDDEN]	The Trickster's Masque	 	character
wh_dlc05_minister_wef_elf_warden_of_the_wildwood	[HIDDEN]	Warden of the Wildwood	 	character
wh_dlc05_minister_wef_tree_ancient_of_delliandra	[HIDDEN]	Ancient of Delliandra	 	character
wh_dlc05_minister_wef_tree_ancient_of_druthandor	[HIDDEN]	Ancient of Druthandor	 	character
wh_dlc05_minister_wef_tree_ancient_of_talrennic	[HIDDEN]	Ancient of Talrennic	 	character
wh_dlc05_minister_wef_tree_ancient_of_threllock	[HIDDEN]	Ancient of Threllock	 	character
wh_dlc05_minister_wef_tree_faction_leader	[HIDDEN]	Eldest of Ancients	 	character
wh_dlc05_occupation_wood_elves_dummy_gain_amber	 	Amber	amber.png	faction
wh_dlc05_payload_event_asrai_asur_druchii	You welcome the visit from Ulthuan.	An Audience of Elves	income.png	faction
wh_dlc05_payload_event_bark_and_soul	These warriors are mighty and terrifying, yet each one that leaves the forest to fight weakens it, if only temporarily.	Bark & Soul	military_spending.png	faction
wh_dlc05_payload_event_children_of_eternity_first	The Dryads have been sent to the Wildwood.	Wildwood	melee.png	faction
wh_dlc05_payload_event_children_of_eternity_second	The Dryads have been put to the torch.	Burned Dryads	morale.png	faction
wh_dlc05_payload_event_festival_of_the_equinox_first	Your Wardancers leap to the opportunity.	A Dance with War	experience.png	faction
wh_dlc05_payload_event_festival_of_the_equinox_second	The Asrai thirst for battle.	Punished Interlopers	morale.png	faction
wh_dlc05_payload_event_heavens_or_the_underworld_first	A shrine to the wise and just ruler of the Elven Pantheon.	Asuryan	income.png	faction
wh_dlc05_payload_event_heavens_or_the_underworld_second	A shrine to the harsh and ruthless God of Battle.	Khaine	melee.png	faction
wh_dlc05_payload_event_knowledge_of_the_ancestors	The Wood Elves of the Moonspring Glades have struck upon a trove of information.	Knowledge of the Ancestors	technology.png	faction
wh_dlc05_payload_event_only_one	The greatest shock for the Asrai was the discovery that they were not alone in the forest...	Only One	morale.png	faction
wh_dlc05_payload_event_the_dreamer_of_dreams	This one has walked through the fires of insanity, and found an ethereal strength on the other side...	The Dreamer of Dreams	magic.png	force
wh_dlc05_payload_event_the_fate_of_the_body_first	Your warriors fight on following the funeral.	Warrior's Send-Off	morale.png	faction
