building_culture_variants_tables	4
building	culture	description	icon	subculture	faction	disables	short_description	display_tooltip
wh2_main_special_settlement_the_awakening_hef_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_hef_settlement_major_4	true
wh2_main_special_settlement_the_awakening_hef_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_hef_settlement_major_5	true
wh2_main_special_settlement_the_awakening_hef_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_lzd_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_lzd_settlement_major_1	true
wh2_main_special_settlement_the_awakening_lzd_2		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_lzd_settlement_major_2	true
wh2_main_special_settlement_the_awakening_lzd_3		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_lzd_settlement_major_3	true
wh2_main_special_settlement_the_awakening_lzd_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_lzd_settlement_major_4	true
wh2_main_special_settlement_the_awakening_lzd_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_lzd_settlement_major_5	true
wh2_main_special_settlement_the_awakening_lzd_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_norsca_1	wh_main_chs_chaos	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_nor_norsca		false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_2	wh_main_chs_chaos	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_nor_norsca		false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_3	wh_main_chs_chaos	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_nor_norsca		false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_4	wh_main_chs_chaos	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_nor_norsca		false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_5	wh_main_chs_chaos	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_nor_norsca		false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_special_settlement_the_awakening_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_special_settlement_the_awakening_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_special_settlement_the_awakening_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_special_settlement_the_awakening_other_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_the_awakening_other_2		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_the_awakening_other_3		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_the_awakening_other_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_the_awakening_other_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_the_awakening_other_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_savage_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_grn_savage_orcs		false	wh_main_savage_settlement_major_1	true
wh2_main_special_settlement_the_awakening_savage_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_grn_savage_orcs		false	wh_main_savage_settlement_major_2	true
wh2_main_special_settlement_the_awakening_savage_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	awakening_settlement	wh_main_sc_grn_savage_orcs		false	wh_main_savage_settlement_major_3	true
wh2_main_special_settlement_the_awakening_savage_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_skv_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_skv_settlement_major_1	true
wh2_main_special_settlement_the_awakening_skv_2		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_skv_settlement_major_2	true
wh2_main_special_settlement_the_awakening_skv_3		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_skv_settlement_major_3	true
wh2_main_special_settlement_the_awakening_skv_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_skv_settlement_major_4	true
wh2_main_special_settlement_the_awakening_skv_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_main_skv_settlement_major_5	true
wh2_main_special_settlement_the_awakening_skv_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_tmb_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_main_special_settlement_the_awakening_tmb_2		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_main_special_settlement_the_awakening_tmb_3		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_main_special_settlement_the_awakening_tmb_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_dlc09_tmb_settlement_major_4	true
wh2_main_special_settlement_the_awakening_tmb_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh2_dlc09_tmb_settlement_major_5	true
wh2_main_special_settlement_the_awakening_tmb_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_vmp_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh_main_vmp_settlement_major_1	true
wh2_main_special_settlement_the_awakening_vmp_2		wh_main_PLACEHOLDER	awakening_settlement			false	wh_main_vmp_settlement_major_2	true
wh2_main_special_settlement_the_awakening_vmp_3		wh_main_PLACEHOLDER	awakening_settlement			false	wh_main_vmp_settlement_major_3	true
wh2_main_special_settlement_the_awakening_vmp_4		wh_main_PLACEHOLDER	awakening_settlement			false	wh_main_vmp_settlement_major_4	true
wh2_main_special_settlement_the_awakening_vmp_5		wh_main_PLACEHOLDER	awakening_settlement			false	wh_main_vmp_settlement_major_5	true
wh2_main_special_settlement_the_awakening_vmp_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_settlement_the_awakening_wef_1		wh_main_PLACEHOLDER	awakening_settlement			false	wh_dlc05_wef_outpost_special	true
wh2_main_special_settlement_the_awakening_wef_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_special_shrine_of_asuryan_1_def		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			false	wh2_main_special_shrine_of_asuryan_1_hef	true
wh2_main_special_shrine_of_asuryan_1_hef		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			false	wh2_main_special_shrine_of_asuryan_1_hef	true
wh2_main_special_shrine_of_asuryan_1_other		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			false	wh2_main_special_shrine_of_asuryan_1_hef	true
wh2_main_special_shrine_of_asuryan_1_vmp		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			false	wh2_main_special_shrine_of_asuryan_1_hef	true
wh2_main_special_shrine_of_asuryan_hef_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh2_main_special_shrine_of_asuryan_hef_ruin	true
wh2_main_special_shrine_of_asuryan_ruin_def		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh2_main_special_shrine_of_asuryan_hef_ruin	true
wh2_main_special_shrine_of_asuryan_ruin_other		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh2_main_special_shrine_of_asuryan_hef_ruin	true
wh2_main_special_shrine_of_asuryan_ruin_vmp		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh2_main_special_shrine_of_asuryan_hef_ruin	true
wh2_main_special_shrine_of_khaine_def_1		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_1	true
wh2_main_special_shrine_of_khaine_def_ruin		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_ruin	true
wh2_main_special_shrine_of_khaine_hef_1		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_1	true
wh2_main_special_shrine_of_khaine_hef_ruin		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_ruin	true
wh2_main_special_shrine_of_khaine_other_1		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_1	true
wh2_main_special_shrine_of_khaine_other_ruin		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_ruin	true
wh2_main_special_shrine_of_khaine_vmp_1		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_1	true
wh2_main_special_shrine_of_khaine_vmp_ruin		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_ruin	true
wh2_main_special_shrine_of_khaine_wef_1		wh_main_PLACEHOLDER	special_shrine_of_khaine_def			false	wh2_main_special_shrine_of_khaine_hef_1	true
wh2_main_special_silver_hall		wh_main_PLACEHOLDER	special_silver_hall			false	wh2_main_special_silver_hall	true
wh2_main_special_skavenblight_council13		wh_main_PLACEHOLDER	wh2_main_special_skavenblight_council13			false	wh2_main_special_skavenblight_council13	true
wh2_main_special_skavenblight_shattered_tower		wh_main_PLACEHOLDER	wh2_main_special_skavenblight_shattered_tower			false	wh2_main_special_skavenblight_shattered_tower	true
wh2_main_special_skeggi_hall		wh_main_PLACEHOLDER	special_skeggi			false	wh2_main_special_skeggi_hall	true
wh2_main_special_smithys_tavern		wh_main_PLACEHOLDER	special_smithys_tavern			false	wh2_main_special_smithys_tavern	true
wh2_main_special_tiranoc_palace		wh_main_PLACEHOLDER	special_tiranoc_palace			false	wh2_main_special_tiranoc_palace	true
wh2_main_special_tiranoc_palace_1		wh_main_PLACEHOLDER	special_tiranoc_palace			false	wh2_main_special_tiranoc_palace_1	true
wh2_main_special_tiranoc_palace_def		wh_main_PLACEHOLDER	special_tiranoc_palace			false	wh2_main_special_tiranoc_palace_1	true
wh2_main_special_tlaxtlan_temple_of_the_eclipse		wh_main_PLACEHOLDER	special_tlaxtlan_temple_of_the_eclipse			false	wh2_main_special_tlaxtlan_temple_of_the_eclipse	true
wh2_main_special_tor_achare_lions_1		wh_main_PLACEHOLDER	wh2_main_special_lions			false	wh2_main_special_tor_achare_lions_1	true
wh2_main_special_tower_of_hoeth_1		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_1	true
wh2_main_special_tower_of_hoeth_1_def		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_1	true
wh2_main_special_tower_of_hoeth_1_emp		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_1	true
wh2_main_special_tower_of_hoeth_1_other		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_1	true
wh2_main_special_tower_of_hoeth_1_vmp		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_1	true
wh2_main_special_tower_of_hoeth_2		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_2	true
wh2_main_special_tower_of_hoeth_2_def		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_2	true
wh2_main_special_tower_of_hoeth_2_emp		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_2	true
wh2_main_special_tower_of_hoeth_2_other		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_2	true
wh2_main_special_tower_of_hoeth_2_vmp		wh_main_PLACEHOLDER	special_tower_of_hoeth			false	wh2_main_special_tower_of_hoeth_2	true
wh2_main_special_troll_lair_1		wh_main_PLACEHOLDER	wh2_main_special_troll_cave			false	wh_main_horde_chaos_trolls_1	true
wh2_main_special_underway_hub_dwf_1		wh_main_PLACEHOLDER	wh2_main_eight_peaks_nexus			false	wh2_main_special_underway_hub_dwf_1	true
wh2_main_special_underway_hub_skv_1		wh_main_PLACEHOLDER	wh2_main_eight_peaks_nexus			false	wh2_main_special_underway_hub_skv_1	true
wh2_main_special_underworld_sea_gate_1		wh_main_PLACEHOLDER	wh2_main_special_underworld_sea			false	wh2_main_special_underworld_sea_gate_1	true
wh2_main_special_xlanhuapec_temple_of_mists		wh_main_PLACEHOLDER	special_xlanhuapec_temple_of_mists			false	wh2_main_special_xlanhuapec_temple_of_mists	true
wh2_main_special_yvresse_amphitheatre		wh_main_PLACEHOLDER	special_yvresse_amphitheatre			false	wh2_main_special_yvresse_amphitheatre	true
wh2_main_special_yvresse_amphitheatre_def		wh_main_PLACEHOLDER	special_yvresse_amphitheatre			false	wh2_main_special_yvresse_amphitheatre	true
wh2_main_special_ziggurat_of_dawn_beacon		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon			false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh2_main_def_dark_elves	wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_cult_of_pleasure	false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh2_main_def_dark_elves	wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_cult_of_pleasure_separatists	false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh2_main_def_dark_elves	wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_ssildra_tor	false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh_main_chs_chaos	wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon			false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_skv		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon			false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon_vmp		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon			false	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_cult_of_pleasure	true	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_cult_of_pleasure_separatists	true	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon		wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon		wh2_main_def_ssildra_tor	true	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_special_ziggurat_of_dawn_beacon	wh_main_chs_chaos	wh_main_PLACEHOLDER	special_ziggurat_of_dawn_beacon			true	wh2_main_special_ziggurat_of_dawn_beacon	true
wh2_main_vmp_defence_norsca_1		wh_main_PLACEHOLDER	vampire_garrison			false	wh_main_vmp_garrison_1	true
wh2_main_vmp_raisedead		wh_main_PLACEHOLDER	wh_main_vmp_defence_raisedead			false	wh2_main_vmp_raisedead	true
wh2_main_vmp_resource_animals_1		wh_main_PLACEHOLDER	empire_resource_animals			false	wh2_main_hef_resource_animals_1	true
wh2_main_vmp_resource_animals_2		wh_main_PLACEHOLDER	empire_resource_animals			false	wh2_main_hef_resource_animals_2	true
wh2_main_vmp_resource_animals_3		wh_main_PLACEHOLDER	empire_resource_animals			false	wh2_main_hef_resource_animals_3	true
wh2_main_vmp_resource_gemstones_1		wh_main_PLACEHOLDER	dwarf_gemstones			false	wh2_main_alt_resource_gems_1	true
wh2_main_vmp_resource_gemstones_2		wh_main_PLACEHOLDER	dwarf_gemstones			false	wh_main_dwf_resource_gems_2	true
wh2_main_vmp_resource_gemstones_3		wh_main_PLACEHOLDER	dwarf_gemstones			false	wh_main_dwf_resource_gems_3	true
wh2_main_vmp_resource_medicine_1		wh_main_PLACEHOLDER	empire_resource_medicine			false	wh2_main_hef_resource_medicine_1	true
wh2_main_vmp_resource_medicine_2		wh_main_PLACEHOLDER	empire_resource_medicine			false	wh2_main_hef_resource_medicine_2	true
wh2_main_vmp_resource_medicine_3		wh_main_PLACEHOLDER	empire_resource_medicine			false	wh2_main_hef_resource_medicine_3	true
wh2_main_vmp_resource_obsidian_1		wh_main_PLACEHOLDER	empire_resource_obsidian			false	wh2_main_hef_resource_obsidian_1	true
wh2_main_vmp_resource_obsidian_2		wh_main_PLACEHOLDER	empire_resource_obsidian			false	wh2_main_hef_resource_obsidian_2	true
wh2_main_vmp_resource_obsidian_3		wh_main_PLACEHOLDER	empire_resource_obsidian			false	wh2_main_hef_resource_obsidian_3	true
wh2_main_vmp_resource_spices_1		wh_main_PLACEHOLDER	empire_resource_spices			false	wh2_main_hef_resource_spices_1	true
wh2_main_vmp_resource_spices_2		wh_main_PLACEHOLDER	empire_resource_spices			false	wh2_main_hef_resource_spices_2	true
wh2_main_vmp_resource_spices_3		wh_main_PLACEHOLDER	empire_resource_spices			false	wh2_main_hef_resource_spices_3	true
wh2_main_vmp_terrorgheists_1		wh_main_PLACEHOLDER	wh2_main_vmp_terrorgheists			false	wh2_main_vmp_terrorgheists_1	true
wh2_main_vmp_terrorgheists_1		wh_main_PLACEHOLDER	wh2_main_vmp_terrorgheists		wh2_main_vmp_necrarch_brotherhood	true	wh2_main_vmp_terrorgheists_1	true
wh2_main_vmp_terrorgheists_1		wh_main_PLACEHOLDER	wh2_main_vmp_terrorgheists		wh2_main_vmp_strygos_empire	true	wh2_main_vmp_terrorgheists_1	true
wh2_main_vmp_terrorgheists_1		wh_main_PLACEHOLDER	wh2_main_vmp_terrorgheists		wh2_main_vmp_the_silver_host	true	wh2_main_vmp_terrorgheists_1	true
wh2_main_vmp_terrorgheists_1		wh_main_PLACEHOLDER	wh2_main_vmp_terrorgheists		wh2_main_vmp_vampire_coast	true	wh2_main_vmp_terrorgheists_1	true
wh2_main_vmp_wraiths_1		wh_main_PLACEHOLDER	wh_main_vmp_resource_pastures_timber_military			false	wh2_main_vmp_wraiths_1	true
wh2_main_vmp_wraiths_2		wh_main_PLACEHOLDER	wh_main_vmp_resource_pastures_timber_military			false	wh2_main_vmp_wraiths_2	true
wh2_main_wef_eco_court_1		wh_main_PLACEHOLDER	wh2_main_wef_court			false	wh2_main_wef_eco_court_1	true
wh2_main_wef_oak_of_ages_occupied_1		wh_main_PLACEHOLDER	wood_elves_city_oak_of_ages			false	wh_dlc05_wef_oak_of_ages_1	true
