campaign_group_members_tables	1
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1	8
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_Negative	24
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionBretonnia	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionChaos	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionDwarf	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionEmpire	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionVamp	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Positive	diplomacy_Subcult_Vampire_&_FactionStrygosEmpire_Master_Necromancer_Lord_1_&_Positive	24
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1	8
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_Negative	24
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp	9
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	25
diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Positive	diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_Positive	24
diplomacy_Subcult_Vampire_&_Negative	diplomacy_Subcult_Vampire_&_Negative	18
diplomacy_Subcult_Vampire_&_OtherFactionBretonnia	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia	3
diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	19
diplomacy_Subcult_Vampire_&_OtherFactionChaos	diplomacy_Subcult_Vampire_&_OtherFactionChaos	3
diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	19
diplomacy_Subcult_Vampire_&_OtherFactionDwarf	diplomacy_Subcult_Vampire_&_OtherFactionDwarf	3
diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	19
diplomacy_Subcult_Vampire_&_OtherFactionEmpire	diplomacy_Subcult_Vampire_&_OtherFactionEmpire	3
diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	19
diplomacy_Subcult_Vampire_&_OtherFactionGreenskin	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin	3
diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	19
diplomacy_Subcult_Vampire_&_OtherFactionVamp	diplomacy_Subcult_Vampire_&_OtherFactionVamp	3
diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	19
diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	19
diplomacy_Subcult_Vampire_&_Positive	diplomacy_Subcult_Vampire_&_Positive	18
diplomacy_culture_brt_bretonnia	diplomacy_culture_brt_bretonnia	0
diplomacy_culture_chs_chaos	diplomacy_culture_chs_chaos	0
diplomacy_culture_dwf_dwarfs	diplomacy_culture_dwf_dwarfs	0
diplomacy_culture_emp_empire	diplomacy_culture_emp_empire	0
diplomacy_culture_grn_greenskins	diplomacy_culture_grn_greenskins	0
diplomacy_culture_vmp_vampire_counts	diplomacy_culture_vmp_vampire_counts	0
dlc06_diplomacy_Faction_Belegar	dlc06_diplomacy_Faction_Belegar	8
dlc06_diplomacy_Faction_Belegar_&_Negative	dlc06_diplomacy_Faction_Belegar_&_Negative	24
dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia	dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionBretonnia_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos	dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionChaos_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf	dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionDwarf_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire	dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionEmpire_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin	dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionGreenskin_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp	9
dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Negative	25
dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Positive	25
dlc06_diplomacy_Faction_Belegar_&_Positive	dlc06_diplomacy_Faction_Belegar_&_Positive	24
dlc06_diplomacy_Faction_Skarsnik	dlc06_diplomacy_Faction_Skarsnik	8
dlc06_diplomacy_Faction_Skarsnik_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_Negative	24
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionBretonnia_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionChaos_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionDwarf_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionEmpire_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionGreenskin_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp	9
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Negative	25
dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Positive	25
dlc06_diplomacy_Faction_Skarsnik_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_Positive	24
dlc06_diplomacy_Faction_Wurrzag	dlc06_diplomacy_Faction_Wurrzag	8
dlc06_diplomacy_Faction_Wurrzag_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_Negative	24
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionBretonnia_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionChaos_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionDwarf_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionEmpire_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionGreenskin_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp	9
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Negative	25
dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Positive	25
dlc06_diplomacy_Faction_Wurrzag_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_Positive	24
diplomacy_Subcult_Bretonnia	dlc09_diplomacy_FactionGroup_Rogue_BRT_PilgrimsofMyrmidia_&_OtherFactionTombKings	9
diplomacy_Subcult_Bretonnia_&_Negative	dlc09_diplomacy_FactionGroup_Rogue_BRT_PilgrimsofMyrmidia_&_OtherFactionTombKings_&_Negative	25
diplomacy_Subcult_Bretonnia_&_Positive	dlc09_diplomacy_FactionGroup_Rogue_BRT_PilgrimsofMyrmidia_&_OtherFactionTombKings_&_Positive	25
wh_dlc03_diplomacy_Subcult_Beastmen	dlc09_diplomacy_FactionGroup_Rogue_BST_Faction_DwellersofZardok_&_OtherFactionTombKings	9
wh_dlc03_diplomacy_Subcult_Beastmen_&_Negative	dlc09_diplomacy_FactionGroup_Rogue_BST_Faction_DwellersofZardok_&_OtherFactionTombKings_&_Negative	25
wh_dlc03_diplomacy_Subcult_Beastmen_&_Positive	dlc09_diplomacy_FactionGroup_Rogue_BST_Faction_DwellersofZardok_&_OtherFactionTombKings_&_Positive	25
diplomacy_Subcult_DarkElves	dlc09_diplomacy_FactionGroup_Rogue_DE_Faction_BlackCreekRaiders_&_OtherFactionTombKings	9
diplomacy_Subcult_DarkElves_&_Negative	dlc09_diplomacy_FactionGroup_Rogue_DE_Faction_BlackCreekRaiders_&_OtherFactionTombKings_&_Negative	25
diplomacy_Subcult_DarkElves_&_Positive	dlc09_diplomacy_FactionGroup_Rogue_DE_Faction_BlackCreekRaiders_&_OtherFactionTombKings_&_Positive	25
wh_dlc05_diplomacy_Subcult_WoodElves	dlc09_diplomacy_FactionGroup_Rogue_WEF_Faction_EyesoftheJungle_&_OtherFactionTombKings	9
wh_dlc05_diplomacy_Subcult_WoodElves_&_Negative	dlc09_diplomacy_FactionGroup_Rogue_WEF_Faction_EyesoftheJungle_&_OtherFactionTombKings_&_Negative	25
wh_dlc05_diplomacy_Subcult_WoodElves_&_Positive	dlc09_diplomacy_FactionGroup_Rogue_WEF_Faction_EyesoftheJungle_&_OtherFactionTombKings_&_Positive	25
dlc09_diplomacy_Faction_SKV_Tretch	dlc09_diplomacy_Faction_SKV_Tretch	8
dlc09_diplomacy_Faction_SKV_Tretch_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_Negative	24
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionDarkElves	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionDarkElves	9
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionDarkElves_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionDarkElves_&_Negative	25
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionHighElves	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionHighElves	9
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionHighElves_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionHighElves_&_Negative	25
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionLizardmen	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionLizardmen	9
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionLizardmen_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionLizardmen_&_Negative	25
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionSkaven	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionSkaven	9
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionSkaven_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionSkaven_&_Negative	25
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionTombKings	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionTombKings	9
dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionTombKings_&_Negative	dlc09_diplomacy_Faction_SKV_Tretch_&_OtherFactionTombKings_&_Negative	25
dlc09_diplomacy_Faction_TMB_Arkhan	dlc09_diplomacy_Faction_TMB_Arkhan	8
dlc09_diplomacy_Faction_TMB_Arkhan_&_Negative	dlc09_diplomacy_Faction_TMB_Arkhan_&_Negative	24
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen	9
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen_&_Negative	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen_&_Negative	25
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen_&_Positive	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBeastmen_&_Positive	25
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia	9
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia_&_Negative	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia_&_Negative	25
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia_&_Positive	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionBretonnia_&_Positive	25
dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionChaos	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionChaos	9
